,teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win
9067,CHA,AL,7,0,37,13,2,2,1,7,5,11,8,3,5,5,1,0.351351351,0.428571429,0.594594595,1.023166023,1
9068,CHA,AL,4,0,36,9,2,0,0,4,4,12,10,3,1,1,0,0.25,0.341463415,0.305555556,0.64701897,1
9069,CHA,AL,8,1,37,13,3,0,2,8,3,9,10,5,2,2,4,0.351351351,0.390243902,0.594594595,0.984838497,1
9070,CHA,AL,0,1,32,6,1,0,0,0,1,7,6,4,7,7,2,0.1875,0.212121212,0.21875,0.430871212,0
9071,CHA,AL,5,1,26,5,2,0,0,5,5,6,2,3,0,0,0,0.192307692,0.322580645,0.269230769,0.591811414,1
9072,CHA,AL,8,1,38,13,3,0,2,7,2,8,8,5,11,11,1,0.342105263,0.372093023,0.578947368,0.951040392,0
9073,CHA,AL,5,1,33,11,1,0,1,5,1,2,5,4,4,4,0,0.333333333,0.352941176,0.454545455,0.807486631,1
9074,CHA,AL,0,0,31,5,1,0,0,0,2,7,6,5,5,4,2,0.161290323,0.212121212,0.193548387,0.405669599,0
9075,CHA,AL,0,0,33,6,3,0,0,0,0,13,6,1,1,1,1,0.181818182,0.181818182,0.272727273,0.454545455,0
9076,CHA,AL,1,0,32,7,2,0,0,1,1,4,5,4,8,8,0,0.21875,0.242424242,0.28125,0.523674242,0
9077,CHA,AL,3,0,36,11,1,0,2,3,1,6,7,2,4,4,0,0.305555556,0.324324324,0.5,0.824324324,0
9078,CHA,AL,6,0,33,10,1,0,3,6,5,10,5,4,1,1,1,0.303030303,0.394736842,0.606060606,1.000797448,1
9079,CHA,AL,5,0,43,10,2,1,1,5,3,9,9,5,6,6,0,0.23255814,0.29787234,0.395348837,0.693221178,0
9080,CHA,AL,1,1,24,8,1,0,0,1,1,2,7,2,2,2,0,0.333333333,0.384615385,0.375,0.759615385,0
9081,CHA,AL,5,1,35,8,2,0,1,5,3,7,7,7,7,7,3,0.228571429,0.307692308,0.371428571,0.679120879,0
9082,CHA,AL,5,1,35,12,0,0,1,5,3,6,9,3,4,4,0,0.342857143,0.394736842,0.428571429,0.823308271,1
9083,CHA,AL,5,1,32,8,2,0,1,5,3,9,6,4,4,4,2,0.25,0.314285714,0.40625,0.720535714,1
9084,CHA,AL,1,0,31,5,1,0,1,1,2,9,5,4,8,8,0,0.161290323,0.212121212,0.290322581,0.502443793,0
9085,CHA,AL,1,0,31,5,2,0,0,1,2,9,5,4,2,2,1,0.161290323,0.212121212,0.225806452,0.437927664,0
9086,CHA,AL,1,0,39,6,2,0,1,1,1,8,4,7,2,2,1,0.153846154,0.195121951,0.282051282,0.477173233,0
9087,CHA,AL,6,0,45,15,6,0,1,6,0,5,9,5,4,4,3,0.333333333,0.333333333,0.533333333,0.866666667,1
9088,CHA,AL,4,0,37,9,1,0,0,2,3,8,9,2,6,6,0,0.243243243,0.3,0.27027027,0.57027027,0
9089,CHA,AL,5,0,35,11,1,0,3,5,4,5,7,4,11,11,0,0.314285714,0.384615385,0.6,0.984615385,0
9090,CHA,AL,1,0,31,6,2,0,1,1,3,7,7,1,2,2,1,0.193548387,0.285714286,0.35483871,0.640552995,0
9091,CHA,AL,6,0,34,10,2,0,2,6,4,3,8,3,3,3,0,0.294117647,0.365853659,0.529411765,0.895265423,1
9092,CHA,AL,5,1,37,10,2,0,1,4,4,7,9,5,6,6,1,0.27027027,0.341463415,0.405405405,0.74686882,0
9093,CHA,AL,4,1,30,10,2,0,2,4,2,7,5,4,1,1,1,0.333333333,0.393939394,0.6,0.993939394,1
9094,CHA,AL,7,0,42,14,2,0,1,7,1,9,7,5,4,4,1,0.333333333,0.348837209,0.452380952,0.801218162,1
9095,CHA,AL,2,0,51,13,0,0,1,2,4,8,12,6,3,3,1,0.254901961,0.309090909,0.31372549,0.622816399,0
9096,CHA,AL,1,0,33,7,0,0,0,1,0,6,5,4,2,2,1,0.212121212,0.212121212,0.212121212,0.424242424,0
9097,CHA,AL,4,0,35,12,2,0,0,4,6,10,11,5,2,2,0,0.342857143,0.428571429,0.4,0.828571429,1
9098,CHA,AL,8,0,36,10,4,0,1,7,7,7,10,6,7,7,0,0.277777778,0.409090909,0.472222222,0.881313131,1
9099,CHA,AL,4,0,37,11,2,0,2,4,1,8,7,2,5,5,0,0.297297297,0.315789474,0.513513514,0.829302987,0
9100,CHA,AL,1,0,33,7,3,0,1,1,2,9,7,4,3,3,1,0.212121212,0.257142857,0.393939394,0.651082251,0
9101,CHA,AL,10,0,38,13,3,0,2,9,1,12,2,6,7,7,0,0.342105263,0.358974359,0.578947368,0.937921727,1
9102,CHA,AL,4,0,31,6,3,0,0,4,4,8,5,4,4,4,1,0.193548387,0.285714286,0.290322581,0.576036866,0
9103,CHA,AL,0,1,28,2,0,0,0,0,0,5,1,4,8,8,1,0.071428571,0.071428571,0.071428571,0.142857143,0
9104,CHA,AL,6,1,34,10,2,0,1,6,1,8,5,3,2,2,0,0.294117647,0.314285714,0.441176471,0.755462185,1
9105,CHA,AL,4,1,34,11,3,0,1,4,1,5,7,3,2,2,0,0.323529412,0.342857143,0.5,0.842857143,1
9106,CHA,AL,9,1,32,11,3,2,2,9,4,5,4,3,1,1,0,0.34375,0.405405405,0.75,1.155405405,1
9107,CHA,AL,3,1,33,7,0,0,1,3,2,5,5,5,5,5,0,0.212121212,0.257142857,0.303030303,0.56017316,0
9108,CHA,AL,7,1,34,11,1,0,0,7,4,7,8,5,6,6,1,0.323529412,0.384615385,0.352941176,0.737556561,1
9109,CHA,AL,1,1,31,8,0,0,1,1,2,8,5,1,3,3,0,0.258064516,0.303030303,0.35483871,0.657869013,0
9110,CHA,AL,9,1,37,15,2,2,4,9,3,5,8,4,2,2,0,0.405405405,0.43902439,0.891891892,1.330916282,1
9111,CHA,AL,3,0,35,9,1,0,1,3,4,6,9,5,4,4,1,0.257142857,0.333333333,0.371428571,0.704761905,0
9112,CHA,AL,4,0,35,9,3,0,1,4,3,7,7,3,7,7,2,0.257142857,0.315789474,0.428571429,0.744360902,0
9113,CHA,AL,2,0,30,4,1,0,2,2,1,10,3,2,3,3,0,0.133333333,0.161290323,0.366666667,0.527956989,0
9114,CHA,AL,5,0,41,15,3,0,2,5,4,11,13,4,8,8,0,0.365853659,0.422222222,0.585365854,1.007588076,0
9115,CHA,AL,11,0,42,17,2,0,1,11,6,12,12,3,3,3,1,0.404761905,0.469387755,0.523809524,0.993197279,1
9116,CHA,AL,3,0,31,4,1,0,2,3,4,9,5,5,5,5,1,0.129032258,0.228571429,0.35483871,0.583410138,0
9117,CHA,AL,13,0,53,16,3,0,2,13,4,13,9,8,11,11,0,0.301886792,0.350877193,0.471698113,0.822575306,1
9118,CHA,AL,3,1,43,10,1,0,1,3,2,16,9,5,5,5,1,0.23255814,0.266666667,0.325581395,0.592248062,0
9119,CHA,AL,2,1,29,8,1,0,1,2,3,8,6,4,0,0,0,0.275862069,0.34375,0.413793103,0.757543103,1
9120,CHA,AL,7,1,36,13,2,0,0,7,3,6,9,3,4,4,0,0.361111111,0.4,0.416666667,0.816666667,1
9121,CHA,AL,7,1,35,13,4,0,0,7,2,3,7,4,1,1,3,0.371428571,0.394736842,0.485714286,0.880451128,1
9122,CHA,AL,5,1,37,13,6,0,0,5,3,9,9,5,6,6,1,0.351351351,0.4,0.513513514,0.913513514,0
9123,CHA,AL,0,1,27,2,0,0,0,0,5,8,5,2,2,2,0,0.074074074,0.21875,0.074074074,0.292824074,0
9124,CHA,AL,11,1,40,16,3,0,3,10,3,7,9,4,4,4,2,0.4,0.431818182,0.7,1.131818182,1
9125,CHA,AL,8,1,32,9,1,1,0,8,3,9,5,2,1,1,1,0.28125,0.361111111,0.375,0.736111111,1
9126,CHA,AL,1,1,33,6,1,1,0,1,0,5,5,4,6,6,0,0.181818182,0.181818182,0.272727273,0.454545455,0
9127,CHA,AL,7,0,36,11,2,0,2,7,4,9,7,1,2,2,1,0.305555556,0.365853659,0.527777778,0.893631436,1
9128,CHA,AL,2,0,36,8,1,0,0,2,1,7,8,2,3,3,0,0.222222222,0.243243243,0.25,0.493243243,0
9129,CHA,AL,3,0,36,11,0,0,1,3,2,9,8,3,10,10,1,0.305555556,0.342105263,0.388888889,0.730994152,0
9130,CHA,AL,3,0,35,9,2,1,2,3,1,5,6,5,8,8,1,0.257142857,0.277777778,0.542857143,0.820634921,0
9131,CHA,AL,6,0,33,10,3,0,1,5,5,3,5,4,6,6,1,0.303030303,0.394736842,0.484848485,0.879585327,0
9132,CHA,AL,3,0,32,7,0,0,3,3,2,7,5,5,8,8,0,0.21875,0.285714286,0.5,0.785714286,0
9133,CHA,AL,4,0,32,7,2,1,2,4,2,8,3,5,8,8,2,0.21875,0.264705882,0.53125,0.795955882,0
9134,CHA,AL,8,0,42,15,4,0,1,7,1,15,8,5,1,1,1,0.357142857,0.372093023,0.523809524,0.895902547,1
9135,CHA,AL,3,0,33,6,0,0,0,3,2,3,6,2,0,0,0,0.181818182,0.222222222,0.181818182,0.404040404,1
9136,CHA,AL,7,1,33,11,2,0,2,7,2,6,6,5,1,1,1,0.333333333,0.351351351,0.575757576,0.927108927,1
9137,CHA,AL,13,1,39,14,4,1,3,11,5,9,7,3,5,5,1,0.358974359,0.431818182,0.743589744,1.175407925,1
9138,CHA,AL,1,1,28,5,2,0,1,1,2,8,6,2,0,0,0,0.178571429,0.258064516,0.357142857,0.615207373,1
9139,CHA,AL,3,1,33,8,1,1,1,3,2,7,5,5,5,5,0,0.242424242,0.285714286,0.424242424,0.70995671,0
9140,CHA,AL,7,1,36,12,3,1,2,6,2,9,7,4,2,2,1,0.333333333,0.368421053,0.638888889,1.007309942,1
9141,CHA,AL,0,1,30,4,0,0,0,0,3,9,6,2,6,6,0,0.133333333,0.212121212,0.133333333,0.345454545,0
9142,CHA,AL,3,1,33,6,2,0,0,3,4,9,8,4,6,6,0,0.181818182,0.289473684,0.242424242,0.531897927,0
9143,CHA,AL,3,1,34,8,3,0,0,3,2,11,7,4,6,6,1,0.235294118,0.297297297,0.323529412,0.620826709,0
9144,CHA,AL,11,1,34,10,1,1,3,11,6,9,7,4,1,1,1,0.294117647,0.414634146,0.647058824,1.06169297,1
9145,CHA,AL,1,1,34,7,1,0,0,1,2,8,8,4,2,2,3,0.205882353,0.25,0.235294118,0.485294118,0
9146,CHA,AL,6,1,30,8,1,1,2,5,3,4,4,3,2,2,0,0.266666667,0.352941176,0.566666667,0.919607843,1
9147,CHA,AL,1,0,35,6,3,0,1,1,0,12,4,6,2,2,1,0.171428571,0.171428571,0.342857143,0.514285714,0
9148,CHA,AL,2,0,31,4,1,0,0,2,2,13,5,4,1,1,1,0.129032258,0.205882353,0.161290323,0.367172676,1
9149,CHA,AL,10,0,42,15,3,0,2,10,4,7,9,4,4,4,0,0.357142857,0.413043478,0.571428571,0.98447205,1
9150,CHA,AL,2,0,31,7,2,0,1,2,3,6,5,5,1,1,0,0.225806452,0.294117647,0.387096774,0.681214421,1
9151,CHA,AL,0,0,28,1,0,0,0,0,1,8,2,2,6,6,0,0.035714286,0.068965517,0.035714286,0.104679803,0
9152,CHA,AL,3,0,38,10,2,0,1,3,0,8,9,5,1,1,0,0.263157895,0.292682927,0.394736842,0.687419769,1
9153,CHA,AL,4,0,34,11,1,0,1,4,3,5,6,3,2,2,3,0.323529412,0.378378378,0.441176471,0.819554849,0
9154,CHA,AL,4,0,31,3,0,0,2,4,0,11,0,2,1,1,1,0.096774194,0.096774194,0.290322581,0.387096774,1
9155,CHA,AL,1,0,32,6,4,0,0,1,2,7,6,5,9,9,1,0.1875,0.235294118,0.3125,0.547794118,0
9156,CHA,AL,0,1,27,3,0,0,0,0,2,9,2,4,3,3,0,0.111111111,0.172413793,0.111111111,0.283524904,0
9157,CHA,AL,0,1,29,3,0,0,0,0,1,10,3,4,5,5,1,0.103448276,0.133333333,0.103448276,0.236781609,0
9158,CHA,AL,6,1,33,10,2,0,0,4,5,15,11,4,2,2,0,0.303030303,0.4,0.363636364,0.763636364,1
9159,CHA,AL,12,1,37,15,2,1,1,12,3,8,5,2,0,0,1,0.405405405,0.45,0.594594595,1.044594595,1
9160,CHA,AL,10,1,36,14,5,1,0,10,4,3,8,5,5,5,0,0.388888889,0.452380952,0.583333333,1.035714286,1
9161,CHA,AL,7,0,39,12,2,0,3,7,3,7,8,5,3,3,0,0.307692308,0.357142857,0.58974359,0.946886447,1
9162,CHA,AL,6,0,37,9,0,1,3,6,4,9,8,4,4,4,1,0.243243243,0.340909091,0.540540541,0.881449631,1
9163,CHA,AL,3,0,34,8,0,1,1,3,3,11,7,2,6,6,1,0.235294118,0.297297297,0.382352941,0.679650238,0
9164,CHA,AL,1,0,32,5,0,0,0,1,4,6,8,2,6,6,1,0.15625,0.25,0.15625,0.40625,0
9165,CHA,AL,6,0,35,11,1,0,0,6,3,5,7,2,0,0,0,0.314285714,0.375,0.342857143,0.717857143,1
9166,CHA,AL,1,0,31,2,0,0,1,1,1,11,4,3,6,6,0,0.064516129,0.09375,0.161290323,0.255040323,0
9167,CHA,AL,8,0,36,11,2,0,2,8,3,8,7,4,2,2,1,0.305555556,0.380952381,0.527777778,0.908730159,1
9168,CHA,AL,2,0,37,12,1,0,0,2,2,6,10,4,3,3,1,0.324324324,0.358974359,0.351351351,0.71032571,0
9169,CHA,AL,5,0,34,8,1,0,2,5,1,6,5,3,6,6,1,0.235294118,0.27027027,0.441176471,0.711446741,0
9170,CHA,AL,0,0,35,8,0,0,0,0,3,6,11,3,4,4,1,0.228571429,0.289473684,0.228571429,0.518045113,0
9171,CHA,AL,2,1,30,4,0,0,0,2,5,10,6,4,7,7,2,0.133333333,0.257142857,0.133333333,0.39047619,0
9172,CHA,AL,6,1,33,8,2,0,2,6,4,8,6,5,3,3,1,0.242424242,0.315789474,0.484848485,0.800637959,0
9173,CHA,AL,3,1,35,8,1,0,2,3,1,6,7,4,6,6,1,0.228571429,0.27027027,0.428571429,0.698841699,0
9174,CHA,AL,5,1,33,10,1,0,1,4,3,9,8,5,4,4,0,0.303030303,0.361111111,0.424242424,0.785353535,1
9175,CHA,AL,3,0,31,5,0,1,1,3,2,7,5,4,5,5,0,0.161290323,0.235294118,0.322580645,0.557874763,0
9176,CHA,AL,6,0,42,11,3,0,2,6,2,6,6,6,7,7,0,0.261904762,0.295454545,0.476190476,0.771645022,0
9177,CHA,AL,8,0,40,15,2,1,1,7,2,14,7,4,10,10,2,0.375,0.404761905,0.55,0.954761905,0
9178,CHA,AL,4,0,36,9,2,1,3,4,1,5,7,4,5,5,0,0.25,0.289473684,0.611111111,0.900584795,0
9179,CHA,AL,2,0,35,7,1,0,1,2,2,11,7,2,1,1,2,0.2,0.263157895,0.314285714,0.577443609,1
9180,CHA,AL,16,0,43,19,3,0,4,16,2,4,4,4,1,1,0,0.441860465,0.446808511,0.790697674,1.237506185,1
9181,CHA,AL,8,0,36,10,1,0,1,7,6,7,7,2,1,1,0,0.277777778,0.380952381,0.388888889,0.76984127,1
9182,CHA,AL,1,0,30,4,1,0,1,1,1,12,3,5,4,4,2,0.133333333,0.161290323,0.266666667,0.427956989,0
9183,CHA,AL,4,0,36,10,1,0,3,4,3,7,8,5,5,5,0,0.277777778,0.333333333,0.555555556,0.888888889,0
9184,CHA,AL,6,0,36,11,1,0,2,5,3,10,6,4,8,8,0,0.305555556,0.358974359,0.5,0.858974359,0
9185,CHA,AL,8,1,36,14,2,0,2,8,4,5,9,6,1,1,2,0.388888889,0.463414634,0.611111111,1.074525745,1
9186,CHA,AL,3,1,31,9,0,1,0,2,1,4,5,5,0,0,0,0.290322581,0.3125,0.35483871,0.66733871,1
9187,CHA,AL,3,1,34,8,1,1,0,3,2,14,6,4,4,4,0,0.235294118,0.277777778,0.323529412,0.60130719,0
9188,CHA,AL,7,1,34,10,1,1,3,6,2,8,5,4,2,2,2,0.294117647,0.333333333,0.647058824,0.980392157,1
9189,CHA,AL,5,1,28,5,1,1,1,5,3,10,4,5,4,4,0,0.178571429,0.303030303,0.392857143,0.695887446,1
9190,CHA,AL,7,1,40,14,2,0,2,7,3,14,9,4,13,13,0,0.35,0.395348837,0.55,0.945348837,0
9191,CHA,AL,5,0,34,8,4,0,0,5,1,5,4,5,15,15,0,0.235294118,0.25,0.352941176,0.602941176,0
9192,CHA,AL,1,0,33,9,1,0,0,1,2,9,7,4,10,10,0,0.272727273,0.314285714,0.303030303,0.617316017,0
9193,CHA,AL,4,0,37,13,4,0,1,4,4,9,11,5,7,7,1,0.351351351,0.428571429,0.540540541,0.969111969,0
9194,CHA,AL,4,0,33,8,1,0,3,4,2,15,5,6,2,2,2,0.242424242,0.305555556,0.545454545,0.851010101,1
9195,CHA,AL,1,0,30,4,1,0,0,1,2,8,4,3,2,2,2,0.133333333,0.1875,0.166666667,0.354166667,0
9196,CHA,AL,5,0,38,12,2,0,2,5,1,10,7,3,7,7,0,0.315789474,0.333333333,0.526315789,0.859649123,0
9197,CHA,AL,3,0,33,9,1,0,0,3,2,12,8,3,7,7,0,0.272727273,0.324324324,0.303030303,0.627354627,0
9198,CHA,AL,5,0,35,14,3,0,0,5,2,2,7,5,3,3,1,0.4,0.435897436,0.485714286,0.921611722,1
9199,CHA,AL,2,0,32,8,2,0,0,2,2,10,6,4,4,4,2,0.25,0.314285714,0.3125,0.626785714,0
9200,CHA,AL,10,1,37,14,2,1,2,10,2,7,6,5,7,7,0,0.378378378,0.4,0.648648649,1.048648649,1
9201,CHA,AL,6,1,31,8,1,0,1,6,4,1,6,4,1,1,1,0.258064516,0.361111111,0.387096774,0.748207885,1
9202,CHA,AL,6,1,35,10,1,0,2,5,3,6,7,4,7,7,1,0.285714286,0.35,0.485714286,0.835714286,0
9203,CHA,AL,11,0,39,14,4,1,1,10,3,10,5,3,4,4,1,0.358974359,0.395348837,0.58974359,0.985092427,1
9204,CHA,AL,5,0,33,8,1,0,3,4,2,6,6,5,2,2,0,0.242424242,0.285714286,0.545454545,0.831168831,1
9205,CHA,AL,3,0,34,8,1,0,0,3,1,13,6,4,7,7,0,0.235294118,0.257142857,0.264705882,0.521848739,0
9206,CHA,AL,7,0,43,16,4,1,3,7,4,8,14,6,8,8,3,0.372093023,0.425531915,0.720930233,1.146462147,0
9207,CHA,AL,2,0,31,5,1,0,0,1,1,9,3,3,2,2,1,0.161290323,0.1875,0.193548387,0.381048387,0
9208,CHA,AL,9,0,44,18,4,0,3,9,2,7,11,3,0,0,0,0.409090909,0.434782609,0.704545455,1.139328063,1
9209,CHA,AL,0,1,31,7,0,0,0,0,1,7,5,5,3,3,0,0.225806452,0.25,0.225806452,0.475806452,0
9210,CHA,AL,2,1,33,5,1,0,0,2,1,9,6,6,9,9,2,0.151515152,0.171428571,0.181818182,0.353246753,0
9211,CHA,AL,3,1,32,6,2,0,2,2,1,9,3,7,4,4,1,0.1875,0.212121212,0.4375,0.649621212,0
9212,CHA,AL,5,1,38,11,1,0,2,5,3,10,9,3,2,2,3,0.289473684,0.341463415,0.473684211,0.815147625,0
9213,CHA,AL,4,1,31,7,2,0,0,4,6,14,9,4,3,3,1,0.225806452,0.368421053,0.290322581,0.658743633,1
9214,CHA,AL,3,1,35,8,1,0,1,3,3,11,9,5,9,9,1,0.228571429,0.307692308,0.342857143,0.650549451,0
9215,CHA,AL,4,1,31,6,3,0,0,3,3,6,7,4,2,2,1,0.193548387,0.285714286,0.290322581,0.576036866,1
9216,CHA,AL,8,1,38,14,2,0,3,8,0,5,5,5,6,6,1,0.368421053,0.368421053,0.657894737,1.026315789,1
9217,CHA,AL,4,1,30,4,2,0,1,4,2,9,2,5,10,10,1,0.133333333,0.212121212,0.3,0.512121212,0
9218,CHA,AL,7,0,36,11,6,0,0,7,8,9,13,3,2,2,1,0.305555556,0.444444444,0.472222222,0.916666667,1
9219,CHA,AL,6,0,38,13,0,0,2,6,0,7,6,5,7,7,0,0.342105263,0.342105263,0.5,0.842105263,0
9220,CHA,AL,4,0,31,5,1,0,2,4,2,12,2,5,6,6,0,0.161290323,0.212121212,0.387096774,0.599217986,0
9221,CHA,AL,4,0,35,11,2,0,1,4,2,6,6,6,9,9,2,0.314285714,0.351351351,0.457142857,0.808494208,0
9222,CHA,AL,5,0,32,9,0,3,1,5,3,3,5,4,4,4,0,0.28125,0.351351351,0.5625,0.913851351,1
9223,CHA,AL,0,0,26,1,0,0,0,0,3,9,4,4,10,10,1,0.038461538,0.166666667,0.038461538,0.205128205,0
9224,CHA,AL,2,1,32,5,2,0,0,2,0,15,3,4,4,4,0,0.15625,0.15625,0.21875,0.375,0
9225,CHA,AL,3,1,35,8,2,0,1,2,2,9,9,5,3,3,1,0.228571429,0.307692308,0.371428571,0.679120879,0
9226,CHA,AL,6,1,37,9,2,0,3,6,3,7,5,7,6,6,3,0.243243243,0.3,0.540540541,0.840540541,0
9227,CHA,AL,0,1,33,8,0,0,0,0,1,8,8,5,1,1,0,0.242424242,0.264705882,0.242424242,0.507130125,0
9228,CHA,AL,6,0,38,10,2,1,0,5,3,11,5,5,7,7,0,0.263157895,0.317073171,0.368421053,0.685494223,0
9229,CHA,AL,2,0,34,8,1,0,1,2,3,3,8,4,7,7,0,0.235294118,0.297297297,0.352941176,0.650238474,0
9230,CHA,AL,4,0,35,10,4,0,0,4,1,6,5,5,5,5,0,0.285714286,0.305555556,0.4,0.705555556,0
9231,CHA,AL,3,0,37,10,1,0,2,3,1,12,8,3,1,1,0,0.27027027,0.289473684,0.459459459,0.748933144,1
9232,CHA,AL,2,0,32,7,2,1,0,2,3,9,10,5,7,7,0,0.21875,0.358974359,0.34375,0.702724359,0
9233,CHA,AL,3,1,30,5,1,0,2,3,2,10,3,5,5,5,2,0.166666667,0.212121212,0.4,0.612121212,0
9234,CHA,AL,3,1,32,5,0,0,3,3,1,6,3,6,6,6,0,0.15625,0.181818182,0.4375,0.619318182,0
9235,CHA,AL,3,1,33,6,1,0,1,3,6,12,9,3,9,9,0,0.181818182,0.307692308,0.303030303,0.610722611,0
9236,CHA,AL,4,1,35,10,3,0,1,4,2,16,10,5,4,4,2,0.285714286,0.358974359,0.457142857,0.816117216,0
9237,CHA,AL,3,1,29,4,1,0,2,3,1,10,3,3,1,1,0,0.137931034,0.193548387,0.379310345,0.572858732,1
9238,CHA,AL,7,1,36,10,1,0,2,7,2,6,7,3,6,6,0,0.277777778,0.325,0.472222222,0.797222222,1
9239,CHA,AL,4,1,36,11,3,1,1,4,1,7,7,4,8,8,0,0.305555556,0.342105263,0.527777778,0.869883041,0
9240,CHA,AL,5,0,34,7,1,0,1,5,2,10,4,6,9,9,1,0.205882353,0.25,0.323529412,0.573529412,0
9241,CHA,AL,2,0,40,9,3,0,0,2,4,12,10,4,3,3,0,0.225,0.295454545,0.3,0.595454545,0
9242,CHA,AL,1,0,32,8,0,0,1,1,1,10,6,4,3,3,1,0.25,0.294117647,0.34375,0.637867647,0
9243,CHA,AL,3,0,35,9,1,0,0,3,0,12,6,4,6,6,0,0.257142857,0.25,0.285714286,0.535714286,0
9244,CHA,AL,8,1,36,13,3,0,1,8,5,5,9,5,5,5,0,0.361111111,0.43902439,0.527777778,0.966802168,1
9245,CHA,AL,7,1,32,11,4,0,1,7,4,7,5,2,1,1,1,0.34375,0.416666667,0.5625,0.979166667,1
9246,CHA,AL,3,1,41,11,2,0,1,3,4,14,14,5,2,2,2,0.268292683,0.347826087,0.390243902,0.738069989,1
9247,CHA,AL,6,1,33,9,2,2,1,6,0,8,4,4,3,3,0,0.272727273,0.272727273,0.545454545,0.818181818,1
9248,CHA,AL,4,1,33,9,3,0,2,4,2,9,5,4,5,5,0,0.272727273,0.333333333,0.545454545,0.878787879,0
9249,CHA,AL,1,0,32,6,1,0,1,1,1,7,6,4,6,6,0,0.1875,0.212121212,0.3125,0.524621212,0
9250,CHA,AL,4,0,36,12,0,0,4,4,1,4,6,5,5,5,0,0.333333333,0.351351351,0.666666667,1.018018018,0
9251,CHA,AL,8,0,37,10,2,1,2,8,6,7,8,5,8,8,1,0.27027027,0.372093023,0.540540541,0.912633564,0
9252,CHA,AL,4,0,33,9,0,0,2,3,4,4,8,5,3,3,0,0.272727273,0.368421053,0.454545455,0.822966507,1
9253,CHA,AL,7,0,37,12,2,1,1,6,4,7,8,5,17,17,3,0.324324324,0.380952381,0.513513514,0.894465894,0
9254,CHA,AL,3,0,34,9,2,0,0,3,3,7,8,5,2,2,0,0.264705882,0.342105263,0.323529412,0.665634675,1
9255,CHA,AL,7,1,28,6,1,0,2,7,4,8,3,5,6,6,1,0.214285714,0.323529412,0.464285714,0.787815126,1
9256,CHA,AL,2,1,30,3,1,0,2,2,1,6,2,4,10,10,1,0.1,0.129032258,0.333333333,0.462365591,0
9257,CHA,AL,1,1,33,8,2,0,0,0,1,9,6,3,4,4,2,0.242424242,0.264705882,0.303030303,0.567736185,0
9258,CHA,AL,4,1,30,7,2,1,1,3,3,9,6,4,3,3,1,0.233333333,0.323529412,0.466666667,0.790196078,1
9259,CHA,AL,5,1,29,5,1,0,1,3,4,12,4,4,1,1,0,0.172413793,0.272727273,0.310344828,0.5830721,1
9260,CHA,AL,3,1,30,9,3,0,1,3,3,9,7,2,2,2,0,0.3,0.363636364,0.5,0.863636364,1
9261,CHA,AL,3,1,34,7,1,0,1,3,3,9,8,4,6,6,1,0.205882353,0.289473684,0.323529412,0.613003096,0
9262,CHA,AL,4,0,35,10,4,0,0,4,3,12,9,4,6,6,0,0.285714286,0.35,0.4,0.75,0
9263,CHA,AL,1,0,32,6,1,1,0,1,1,13,8,4,11,11,1,0.1875,0.25,0.28125,0.53125,0
9264,CHA,AL,4,0,38,12,2,0,1,4,2,13,9,5,5,5,0,0.315789474,0.35,0.447368421,0.797368421,0
9265,CHA,AL,1,1,32,7,2,0,0,0,2,4,6,4,3,3,2,0.21875,0.264705882,0.28125,0.545955882,0
9266,CHA,AL,5,1,32,10,0,0,4,5,2,12,5,6,4,4,0,0.3125,0.352941176,0.6875,1.040441176,1
9267,CHA,AL,6,1,33,8,5,0,2,6,2,10,6,3,2,2,0,0.242424242,0.305555556,0.575757576,0.881313131,1
9268,CHA,AL,3,1,31,6,1,0,1,3,3,10,6,4,5,5,0,0.193548387,0.305555556,0.322580645,0.628136201,0
9269,CHA,AL,4,1,36,10,0,0,1,4,5,10,11,5,9,9,0,0.277777778,0.380952381,0.361111111,0.742063492,0
9270,CHA,AL,1,1,28,3,0,0,1,1,0,9,0,4,5,5,2,0.107142857,0.107142857,0.214285714,0.321428571,0
9271,CHA,AL,2,1,29,3,0,0,2,2,2,14,2,4,11,11,1,0.103448276,0.161290323,0.310344828,0.47163515,0
9272,CHA,AL,2,1,33,5,0,1,1,2,3,6,8,5,7,7,3,0.151515152,0.243243243,0.303030303,0.546273546,0
9273,CHA,AL,13,1,42,18,1,3,6,12,1,10,6,3,1,1,0,0.428571429,0.441860465,1.023809524,1.465669989,1
9274,CHA,AL,11,0,45,17,2,2,1,10,3,14,11,3,3,3,0,0.377777778,0.428571429,0.577777778,1.006349206,1
9275,CHA,AL,3,0,39,13,3,0,0,3,0,7,10,4,4,4,0,0.333333333,0.35,0.41025641,0.76025641,0
9276,CHA,AL,5,0,36,10,2,0,0,5,3,8,9,5,3,3,1,0.277777778,0.341463415,0.333333333,0.674796748,1
9277,CHA,AL,17,0,51,25,2,0,2,16,5,10,14,4,6,6,1,0.490196078,0.534482759,0.647058824,1.181541582,1
9278,CHA,AL,2,0,35,8,0,0,1,2,1,12,8,6,3,3,0,0.228571429,0.27027027,0.314285714,0.584555985,0
