teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win,wonPrev
SEA,AL,1,1,25,4,0,0,0,1,5,6,5,3,0,0,0,0.16,0.3,0.16,0.46,1.0,0.0
SEA,AL,2,1,35,9,1,0,1,2,1,9,9,2,4,4,0,0.2571428571428571,0.2972972972972973,0.37142857142857133,0.6687258687258688,0.0,1.0
SEA,AL,3,1,33,8,1,0,1,3,0,5,6,2,0,0,1,0.24242424242424246,0.24242424242424246,0.3636363636363637,0.6060606060606061,1.0,0.0
SEA,AL,2,0,30,5,1,0,1,2,1,5,4,3,6,6,1,0.16666666666666666,0.21212121212121213,0.3,0.5121212121212121,0.0,1.0
SEA,AL,7,0,38,13,0,0,1,7,3,6,9,5,5,5,1,0.34210526315789475,0.372093023255814,0.42105263157894735,0.7931456548347613,1.0,0.0
SEA,AL,3,0,33,6,2,0,2,3,2,12,6,3,4,4,0,0.18181818181818185,0.25,0.42424242424242425,0.6742424242424243,0.0,1.0
SEA,AL,3,0,50,8,2,0,0,2,1,12,6,5,4,4,1,0.16,0.17647058823529413,0.2,0.3764705882352941,0.0,0.0
SEA,AL,4,0,35,8,1,1,1,4,2,7,6,2,4,4,2,0.22857142857142854,0.2702702702702703,0.4,0.6702702702702703,0.0,0.0
SEA,AL,0,0,31,4,0,0,0,0,5,9,9,2,2,2,1,0.12903225806451613,0.25,0.12903225806451613,0.3790322580645161,0.0,0.0
SEA,AL,1,1,31,4,0,0,0,1,3,13,6,3,5,5,2,0.12903225806451613,0.2058823529411765,0.12903225806451613,0.3349146110056926,0.0,0.0
SEA,AL,6,1,34,12,3,0,0,6,4,9,8,3,9,9,0,0.35294117647058826,0.425,0.4411764705882353,0.8661764705882353,0.0,0.0
SEA,AL,1,1,30,6,1,0,1,1,3,6,5,3,4,4,1,0.2,0.2727272727272727,0.3333333333333333,0.606060606060606,0.0,0.0
SEA,AL,2,1,26,6,0,0,0,1,3,6,3,2,1,1,0,0.2307692307692308,0.3103448275862069,0.2307692307692308,0.5411140583554377,1.0,0.0
SEA,AL,1,1,30,6,1,0,1,1,1,9,4,3,6,6,0,0.2,0.2258064516129032,0.3333333333333333,0.5591397849462365,0.0,1.0
SEA,AL,2,1,31,7,1,1,0,2,1,1,7,3,1,1,1,0.2258064516129032,0.2727272727272727,0.3225806451612903,0.595307917888563,1.0,0.0
SEA,AL,3,0,35,10,1,0,0,3,3,10,9,2,5,5,1,0.2857142857142857,0.34210526315789475,0.3142857142857143,0.656390977443609,0.0,1.0
SEA,AL,6,0,36,9,0,0,4,6,1,6,4,3,3,3,0,0.25,0.2702702702702703,0.5833333333333334,0.8536036036036037,1.0,0.0
SEA,AL,0,0,34,7,1,0,0,0,2,12,10,1,1,1,0,0.2058823529411765,0.2702702702702703,0.2352941176470588,0.505564387917329,0.0,1.0
SEA,AL,3,0,35,9,2,0,0,3,2,7,7,4,5,5,0,0.2571428571428571,0.2972972972972973,0.3142857142857143,0.6115830115830116,0.0,0.0
SEA,AL,1,0,34,9,2,0,0,1,0,5,6,3,9,9,0,0.2647058823529412,0.2647058823529412,0.3235294117647059,0.5882352941176471,0.0,0.0
SEA,AL,6,0,36,10,1,0,1,6,2,7,7,4,2,2,0,0.2777777777777778,0.3157894736842105,0.3888888888888889,0.7046783625730995,1.0,0.0
SEA,AL,7,0,37,11,3,0,1,6,1,7,6,5,5,5,0,0.2972972972972973,0.3076923076923077,0.4594594594594595,0.7671517671517671,1.0,1.0
