Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS
20140507,SEA,AL,32,OAK,AL,34,6,4,60,OAK01,0,34,8,1,0,2,6,1,1,0,7,1,6,3,0,1,0,7,4,3,3,1,0,30,13,1,0,1,0,40,12,2,1,0,4,0,1,1,4,1,4,1,1,1,0,12,6,6,6,0,0,30,12,0,0,2,0,mediy001,cookr001,rodnf001,hernf002,strad003,,0.3333333333333333,0.36363636363636365,0.35714285714285715,0.3695652173913043,0.4411764705882353,0.4,0.7983193277310925,0.7695652173913043
20140507,SEA,AL,33,OAK,AL,35,0,2,51,OAK01,17337,30,3,0,0,0,0,0,0,1,0,0,5,0,0,1,0,4,2,2,2,0,0,24,5,0,0,0,0,30,7,0,0,1,2,0,0,0,1,0,6,1,0,0,0,5,3,0,0,0,0,27,12,1,0,1,0,pomed001,ramie004,johnj010,ramie004,pomed001,,0.10344827586206896,0.2413793103448276,0.12903225806451613,0.25806451612903225,0.1,0.3333333333333333,0.22903225806451613,0.5913978494623655
20140508,KCA,AL,34,SEA,AL,34,0,1,51,SEA03,12577,28,4,0,0,0,0,1,0,0,2,0,8,0,1,1,0,4,2,1,1,0,0,24,8,0,0,0,0,24,2,1,0,0,1,2,0,1,3,1,4,0,0,0,0,5,2,0,0,0,0,27,15,0,0,1,0,iwakh001,duffd001,rodnf001,duffd001,iwakh001,,0.16,0.11764705882352941,0.2,0.21428571428571427,0.14285714285714285,0.125,0.34285714285714286,0.3392857142857143
20140509,KCA,AL,35,SEA,AL,35,6,1,54,SEA03,20858,39,16,0,0,0,4,1,1,0,1,0,2,1,0,3,0,9,3,0,0,0,0,27,11,1,0,1,0,31,5,1,0,0,0,0,0,1,2,0,6,0,0,1,0,6,3,4,4,1,0,27,14,1,0,3,0,vargj001,maurb001,,vargj001,maurb001,,0.4444444444444444,0.17857142857142858,0.4146341463414634,0.23529411764705882,0.41025641025641024,0.1935483870967742,0.8248905565978737,0.428842504743833
20140510,KCA,AL,36,SEA,AL,36,1,3,51,SEA03,29359,30,4,0,1,0,1,0,1,0,0,0,3,0,0,0,0,3,3,3,3,1,0,24,12,0,0,1,0,29,7,0,0,2,3,0,0,0,4,0,5,0,0,1,0,6,2,1,1,0,0,27,8,0,0,0,0,younc003,venty001,rodnf001,venty001,younc003,,0.13793103448275862,0.28,0.12903225806451613,0.3333333333333333,0.2,0.4482758620689655,0.32903225806451614,0.7816091954022988
20140511,KCA,AL,37,SEA,AL,37,9,7,54,SEA03,30447,38,12,2,0,2,9,0,1,0,3,0,11,0,0,2,0,6,6,7,7,0,0,27,12,1,0,2,0,36,11,2,0,3,7,0,0,1,1,0,6,0,0,1,0,4,5,7,7,0,0,27,6,5,0,2,0,colel001,farqd001,hollg001,guthj001,eliar001,,0.35294117647058826,0.3235294117647059,0.35714285714285715,0.34210526315789475,0.5263157894736842,0.6111111111111112,0.8834586466165413,0.9532163742690059
20140512,TBA,AL,39,SEA,AL,38,5,12,51,SEA03,12392,36,10,2,0,0,5,0,0,0,1,0,10,0,0,0,0,5,2,8,8,0,0,24,7,4,0,1,0,38,14,3,0,3,11,0,1,0,3,0,7,0,0,1,0,6,3,5,5,0,0,27,10,0,0,1,0,hernf002,ramoc001,,ramoc001,hernf002,,0.2857142857142857,0.4117647058823529,0.2972972972972973,0.40476190476190477,0.3333333333333333,0.6842105263157895,0.6306306306306306,1.0889724310776943
20140513,TBA,AL,40,SEA,AL,39,2,1,54,SEA03,13446,35,8,1,0,1,2,0,0,0,1,0,7,0,0,0,0,7,1,1,1,1,0,27,7,0,0,0,0,32,6,4,0,0,1,0,0,0,0,0,12,0,0,0,0,4,3,2,2,0,0,27,11,0,0,0,0,pricd001,rodnf001,,pricd001,iwakh001,,0.23529411764705882,0.1875,0.25,0.1875,0.34285714285714286,0.3125,0.5928571428571429,0.5
20140514,TBA,AL,41,SEA,AL,40,2,0,54,SEA03,20951,30,3,1,0,0,1,0,0,0,6,1,13,0,1,0,0,7,4,0,0,0,0,27,6,0,0,1,0,27,2,1,0,0,0,0,0,0,3,0,9,0,1,1,0,3,5,2,2,1,0,27,9,1,0,1,0,odorj001,maurb001,balfg001,odorj001,maurb001,,0.13043478260869565,0.08333333333333333,0.25,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.3833333333333333,0.2777777777777778
20140516,SEA,AL,41,MIN,AL,40,4,5,51,MIN04,27275,36,9,1,1,0,4,0,1,0,4,0,5,0,0,0,0,10,3,5,5,0,0,24,5,1,0,1,0,36,12,6,0,2,5,0,0,0,1,0,1,0,0,0,0,8,4,4,4,1,0,27,15,0,0,0,0,gibsk002,younc003,perkg001,younc003,gibsk002,,0.2903225806451613,0.34285714285714286,0.3170731707317073,0.35135135135135137,0.3333333333333333,0.6666666666666666,0.6504065040650406,1.018018018018018
20140517,SEA,AL,42,MIN,AL,41,3,4,51,MIN04,29717,32,6,2,1,1,3,0,1,0,3,0,6,0,0,1,0,6,2,4,4,1,1,24,10,0,0,1,0,28,6,1,0,1,4,0,0,1,1,0,5,0,0,1,0,2,4,3,3,1,0,27,9,1,1,1,0,dedus001,eliar001,perkg001,eliar001,dedus001,,0.21428571428571427,0.23076923076923078,0.25,0.26666666666666666,0.40625,0.35714285714285715,0.65625,0.6238095238095238
20140518,SEA,AL,43,MIN,AL,42,6,2,54,MIN04,32511,34,11,3,1,0,5,2,1,0,5,0,6,2,0,0,0,9,2,2,2,2,0,27,16,0,0,2,0,33,8,0,0,0,2,0,0,0,1,0,6,0,0,2,0,5,5,6,6,2,0,27,12,0,0,1,0,hernf002,nolar001,,hernf002,nolar001,,0.4230769230769231,0.25,0.4,0.2647058823529412,0.47058823529411764,0.24242424242424243,0.8705882352941177,0.5071301247771836
20140520,SEA,AL,44,TEX,AL,45,6,2,54,ARL02,43706,36,12,2,0,0,6,0,1,2,3,0,9,2,1,0,0,9,3,2,2,0,0,27,12,0,0,2,0,31,6,0,0,1,2,0,0,0,1,0,3,0,0,2,0,3,3,6,6,0,0,27,8,0,0,0,0,iwakh001,lewic001,,iwakh001,lewic001,,0.4,0.2,0.40476190476190477,0.21875,0.3888888888888889,0.2903225806451613,0.7936507936507937,0.5090725806451613
20140521,SEA,AL,45,TEX,AL,46,3,4,51,ARL02,43654,30,5,1,1,1,3,1,0,0,3,0,7,0,0,2,0,4,4,4,4,0,0,24,7,0,0,0,0,31,8,0,0,2,4,0,0,1,3,0,2,1,1,0,0,7,4,3,3,0,0,27,16,1,0,2,0,tepen001,younc003,sorij001,younc003,tepen001,,0.19230769230769232,0.2962962962962963,0.24242424242424243,0.34285714285714286,0.36666666666666664,0.45161290322580644,0.6090909090909091,0.7944700460829492
20140522,HOU,AL,48,SEA,AL,46,1,3,51,SEA03,13836,31,4,0,0,1,1,0,0,0,4,0,11,1,0,0,0,7,3,3,3,2,0,24,8,0,0,1,0,28,6,0,0,0,3,0,1,0,6,1,8,0,0,1,0,8,4,1,1,0,0,27,9,0,0,0,0,leond003,cosaj001,rodnf001,cosaj001,eliar001,,0.14814814814814814,0.3,0.22857142857142856,0.34285714285714286,0.22580645161290322,0.21428571428571427,0.4543778801843318,0.5571428571428572
20140523,HOU,AL,49,SEA,AL,47,1,6,51,SEA03,21192,31,5,1,0,0,1,0,0,0,1,0,10,1,0,1,0,4,3,6,6,0,1,24,10,0,0,1,0,32,11,2,0,1,6,0,1,1,2,0,2,0,1,1,0,6,3,1,1,1,0,27,12,0,0,1,0,hernf002,owenr001,,owenr001,hernf002,,0.16666666666666666,0.39285714285714285,0.1875,0.3888888888888889,0.1935483870967742,0.5,0.3810483870967742,0.8888888888888888
20140524,HOU,AL,50,SEA,AL,48,9,4,54,SEA03,21585,39,11,1,0,2,8,0,0,0,5,0,4,1,0,0,0,8,4,3,3,0,0,27,10,1,0,0,0,36,8,0,1,0,3,0,0,0,1,0,11,1,0,0,0,6,5,9,9,1,0,27,5,1,0,0,0,oberb001,maurb001,,oberb001,maurb001,,0.3235294117647059,0.22857142857142856,0.36363636363636365,0.24324324324324326,0.46153846153846156,0.2777777777777778,0.8251748251748252,0.5210210210210211
20140525,HOU,AL,51,SEA,AL,49,4,1,54,SEA03,26839,34,11,1,0,2,4,0,0,0,1,0,7,0,1,3,0,4,1,0,0,0,0,27,14,1,0,1,0,30,4,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,3,4,4,0,0,27,11,0,0,3,0,keucd001,iwakh001,,keucd001,iwakh001,,0.3333333333333333,0.13333333333333333,0.34285714285714286,0.13333333333333333,0.5294117647058824,0.13333333333333333,0.8722689075630252,0.26666666666666666
20140526,ANA,AL,50,SEA,AL,50,1,5,51,SEA03,22710,28,3,0,0,1,1,0,0,0,3,0,6,0,0,1,0,3,2,2,2,1,0,24,7,1,0,1,0,30,7,0,1,0,4,0,0,0,4,1,9,3,0,1,0,5,4,1,1,0,0,27,6,0,0,2,0,younc003,skagt001,,skagt001,younc003,,0.12,0.28,0.1935483870967742,0.3235294117647059,0.21428571428571427,0.3,0.40783410138248843,0.6235294117647059
20140527,ANA,AL,51,SEA,AL,51,6,4,54,SEA03,13064,36,11,5,0,1,5,0,1,1,2,0,9,1,0,1,0,7,5,4,4,1,0,27,7,0,0,1,0,35,9,1,0,1,3,0,0,0,6,0,6,1,0,1,0,10,3,6,6,0,0,27,9,0,0,1,0,weavj003,eliar001,friee001,weavj003,eliar001,,0.34375,0.3103448275862069,0.35,0.36585365853658536,0.5277777777777778,0.37142857142857144,0.8777777777777778,0.7372822299651568
20140528,ANA,AL,52,SEA,AL,52,1,3,51,SEA03,13895,29,4,1,0,0,1,0,0,0,2,0,9,1,1,1,0,3,2,3,3,1,0,24,12,0,0,2,0,27,5,0,0,1,3,0,0,1,2,0,6,0,1,2,0,3,2,1,1,0,0,27,10,0,0,1,0,hernf002,wilsc004,rodnf001,wilsc004,hernf002,,0.14814814814814814,0.20833333333333334,0.1935483870967742,0.26666666666666666,0.1724137931034483,0.2962962962962963,0.3659621802002225,0.5629629629629629
20140529,ANA,AL,53,SEA,AL,53,7,5,54,SEA03,11657,40,15,2,2,1,7,0,1,0,5,0,4,1,0,2,0,12,6,5,5,1,0,27,7,0,0,0,0,32,6,1,0,2,5,0,1,0,1,0,11,0,0,0,0,2,4,7,7,1,0,27,14,2,0,2,0,shoem001,maurb001,friee001,shoem001,maurb001,,0.4411764705882353,0.2,0.43478260869565216,0.20588235294117646,0.6,0.40625,1.0347826086956522,0.6121323529411764
20140530,DET,AL,51,SEA,AL,54,6,3,54,SEA03,29000,34,9,1,0,3,6,0,0,0,2,1,9,0,1,0,0,3,3,3,3,1,0,27,6,0,0,0,0,32,6,3,0,1,3,0,0,1,2,0,10,1,1,0,0,5,4,6,6,0,0,27,12,1,0,0,0,verlj001,iwakh001,chamj002,verlj001,iwakh001,,0.2903225806451613,0.20689655172413793,0.3055555555555556,0.2571428571428571,0.5588235294117647,0.375,0.8643790849673203,0.6321428571428571
20140531,DET,AL,52,SEA,AL,55,2,3,51,SEA03,37142,33,6,2,0,1,1,0,0,0,4,0,10,0,0,0,0,8,4,3,3,1,0,24,9,0,0,1,0,31,8,0,0,0,3,0,0,0,1,0,10,1,0,1,0,5,5,2,2,1,0,27,2,0,0,0,0,younc003,smyld001,rodnf001,smyld001,younc003,,0.20689655172413793,0.26666666666666666,0.2702702702702703,0.28125,0.3333333333333333,0.25806451612903225,0.6036036036036037,0.5393145161290323
20140601,DET,AL,53,SEA,AL,56,0,4,51,SEA03,31407,29,3,0,0,0,0,0,0,1,1,0,8,0,0,1,0,4,3,4,4,0,0,24,5,1,0,1,0,34,11,3,0,1,4,0,0,0,0,0,9,2,1,1,0,6,1,0,0,0,0,27,11,0,0,1,0,eliar001,schem001,,schem001,eliar001,,0.1111111111111111,0.3235294117647059,0.16129032258064516,0.3235294117647059,0.10344827586206896,0.5,0.26473859844271413,0.8235294117647058
20140602,SEA,AL,57,NYA,AL,56,10,2,54,NYC21,41539,36,11,2,2,2,8,2,0,1,3,0,6,0,2,0,0,5,3,2,2,0,0,27,10,0,0,1,0,34,9,1,0,0,2,0,0,0,0,0,10,0,0,0,0,5,3,8,8,0,0,27,11,1,0,0,0,hernf002,pheld001,,hernf002,pheld001,,0.36666666666666664,0.2647058823529412,0.375,0.2647058823529412,0.6388888888888888,0.29411764705882354,1.0138888888888888,0.5588235294117647
20140603,SEA,AL,58,ATL,NL,57,7,5,54,ATL02,36503,38,13,1,0,2,7,2,0,0,2,0,8,0,0,0,0,8,5,5,5,2,0,27,8,1,0,1,0,36,10,2,0,2,5,0,0,0,3,1,13,1,0,1,0,7,4,5,5,0,0,27,14,1,0,0,0,leond003,wooda002,rodnf001,ramie004,floyg001,,0.38235294117647056,0.3125,0.375,0.3333333333333333,0.5263157894736842,0.5,0.9013157894736842,0.8333333333333333
20140604,SEA,AL,59,ATL,NL,58,2,0,54,ATL02,26960,35,9,0,1,0,2,1,0,0,3,1,13,0,0,0,0,10,3,0,0,0,0,27,13,0,0,1,0,32,6,0,0,0,0,0,0,0,0,0,9,0,0,1,0,5,4,2,2,1,0,27,5,0,0,0,0,iwakh001,minom001,rodnf001,iwakh001,minom001,,0.3,0.1875,0.3157894736842105,0.1875,0.3142857142857143,0.1875,0.6300751879699248,0.375
20140606,SEA,AL,60,TBA,AL,62,0,4,51,STP01,14577,32,5,1,0,0,0,0,0,0,1,0,14,0,0,0,0,6,3,4,4,2,0,24,7,0,0,0,0,31,10,4,0,0,3,2,1,1,8,2,4,0,0,0,0,15,4,0,0,0,0,27,5,0,1,0,0,bedae001,younc003,,younc003,bedae001,,0.16129032258064516,0.5882352941176471,0.18181818181818182,0.4634146341463415,0.1875,0.45161290322580644,0.3693181818181818,0.9150275373721479
20140607,SEA,AL,61,TBA,AL,63,7,4,54,STP01,23996,37,11,3,0,1,7,0,1,1,1,0,5,0,0,0,0,6,3,4,4,1,0,27,7,0,0,0,0,31,5,2,0,2,4,1,0,0,2,0,6,0,0,0,0,3,4,7,7,0,0,27,11,0,0,0,0,eliar001,cobba001,rodnf001,eliar001,cobba001,,0.3235294117647059,0.17857142857142858,0.325,0.21212121212121213,0.4594594594594595,0.41935483870967744,0.7844594594594595,0.6314760508308895
20140608,SEA,AL,62,TBA,AL,64,5,0,54,STP01,18158,36,10,1,2,0,5,1,0,1,3,0,6,1,0,0,0,9,4,0,0,2,0,27,7,0,0,1,0,30,4,1,0,0,0,0,0,0,2,0,17,2,0,0,0,5,4,5,5,0,0,27,11,1,0,0,0,mediy001,balfg001,,hernf002,archc001,,0.3225806451612903,0.14285714285714285,0.35,0.1875,0.4166666666666667,0.16666666666666666,0.7666666666666666,0.35416666666666663
20140609,SEA,AL,63,TBA,AL,65,3,0,54,STP01,10400,34,7,1,0,0,3,0,0,0,1,0,11,1,0,0,0,5,5,0,0,2,0,27,9,0,0,1,0,31,5,2,0,0,0,0,0,0,6,0,9,1,0,1,0,10,3,3,3,0,0,27,6,0,0,0,0,beimj001,pricd001,rodnf001,ramie004,pricd001,,0.21212121212121213,0.2,0.22857142857142856,0.2972972972972973,0.23529411764705882,0.22580645161290322,0.4638655462184874,0.5231037489102005
20140610,NYA,AL,63,SEA,AL,64,3,2,54,SEA03,28405,32,8,2,0,0,3,0,0,1,2,0,7,0,1,1,0,5,4,2,2,2,0,27,7,0,0,0,0,33,7,2,0,0,2,0,0,1,2,0,7,0,1,0,0,7,2,3,3,0,0,27,16,0,0,3,0,betad001,iwakh001,robed002,nunov001,iwakh001,,0.27586206896551724,0.23333333333333334,0.3142857142857143,0.2777777777777778,0.3125,0.2727272727272727,0.6267857142857143,0.5505050505050505
20140611,NYA,AL,64,SEA,AL,65,4,2,54,SEA03,28434,36,10,0,0,1,4,0,0,0,3,0,5,2,0,1,0,8,1,2,2,0,0,27,13,0,0,2,0,31,6,1,0,1,2,0,0,0,1,0,11,0,0,1,0,3,3,4,4,0,0,27,10,1,0,1,0,tanam001,younc003,,tanam001,younc003,,0.30303030303030304,0.2,0.3333333333333333,0.21875,0.3611111111111111,0.3225806451612903,0.6944444444444444,0.5413306451612903
20140612,NYA,AL,65,SEA,AL,66,6,3,54,SEA03,40596,36,10,2,0,1,6,1,0,0,4,0,10,1,0,0,0,8,4,3,3,0,0,27,5,1,0,0,0,34,7,3,0,1,3,0,0,1,1,0,8,0,0,0,0,6,5,6,6,0,0,27,9,0,0,0,0,whitc001,eliar001,robed002,whitc001,eliar001,,0.3225806451612903,0.21875,0.35,0.25,0.4166666666666667,0.38235294117647056,0.7666666666666666,0.6323529411764706
20140613,TEX,AL,67,SEA,AL,67,1,0,54,SEA03,22039,29,4,0,0,0,1,1,0,0,2,0,6,2,0,1,0,4,4,0,0,0,0,27,8,0,1,0,0,28,2,1,0,0,0,0,0,0,2,0,9,0,1,0,0,3,2,1,1,1,0,27,15,1,0,1,0,tolls002,hernf002,sorij001,tepen001,hernf002,,0.15384615384615385,0.07692307692307693,0.1935483870967742,0.13333333333333333,0.13793103448275862,0.10714285714285714,0.3314794215795328,0.24047619047619045
20140614,TEX,AL,68,SEA,AL,68,4,3,54,SEA03,27700,34,9,2,0,1,4,0,0,0,4,0,9,2,1,0,0,7,4,3,3,0,0,27,13,2,0,2,0,37,11,0,0,0,3,0,1,0,0,0,9,1,0,2,0,8,5,4,4,0,0,27,11,0,0,1,0,cottn001,rodnf001,sorij001,saunj001,ramie004,,0.3,0.3055555555555556,0.34210526315789475,0.2894736842105263,0.4117647058823529,0.2972972972972973,0.7538699690402477,0.5867709815078237
20140615,TEX,AL,69,SEA,AL,69,1,5,51,SEA03,39196,32,6,0,0,1,1,0,0,0,0,0,7,0,1,0,0,4,3,5,5,0,0,24,10,0,0,2,0,33,13,4,0,0,5,1,1,0,2,0,3,0,1,1,0,8,2,1,1,0,0,27,14,0,0,0,0,iwakh001,martn002,,martn002,iwakh001,,0.1875,0.4482758620689655,0.1875,0.4166666666666667,0.28125,0.5151515151515151,0.46875,0.9318181818181819
20140616,SDN,NL,70,SEA,AL,70,1,5,51,SEA03,17512,30,5,0,0,1,1,0,0,0,3,0,7,0,0,2,0,5,3,5,5,1,0,24,9,0,0,1,0,30,7,1,0,2,5,0,0,1,7,0,8,4,0,1,0,9,3,1,1,0,0,27,9,1,1,2,0,younc003,rosst001,,rosst001,younc003,,0.18518518518518517,0.3181818181818182,0.24242424242424243,0.39473684210526316,0.26666666666666666,0.4666666666666667,0.509090909090909,0.8614035087719298
20140617,SDN,NL,71,SEA,AL,71,1,6,51,SEA03,19896,30,4,0,0,1,1,0,0,1,0,0,7,0,0,1,0,3,3,5,5,1,0,24,12,1,0,0,0,33,8,2,0,2,6,0,0,1,3,1,7,1,0,0,0,7,3,1,1,0,0,27,11,0,0,1,0,eliar001,stule002,,stule002,eliar001,,0.13793103448275862,0.2857142857142857,0.16129032258064516,0.32432432432432434,0.23333333333333334,0.48484848484848486,0.3946236559139785,0.8091728091728092
20140618,SEA,AL,72,SDN,NL,72,1,2,51,SAN02,27523,32,7,1,0,0,1,1,0,1,2,1,5,0,1,0,0,8,3,2,2,1,0,24,12,0,0,0,0,28,6,0,0,0,1,2,0,0,0,0,10,1,0,0,0,4,3,1,1,0,0,27,10,1,1,0,0,benoj001,furbc001,streh001,hernf002,casha001,,0.25925925925925924,0.23076923076923078,0.2857142857142857,0.21428571428571427,0.25,0.21428571428571427,0.5357142857142857,0.42857142857142855
20140619,SEA,AL,73,SDN,NL,73,1,4,51,SAN02,18755,34,8,1,0,0,1,0,0,0,2,0,7,1,0,2,0,8,4,4,4,0,0,24,12,0,0,0,0,29,6,0,2,0,4,1,0,0,3,0,5,0,0,0,0,5,3,0,0,0,0,27,15,1,0,2,0,hahnj001,leond003,streh001,ramie004,hahnj001,,0.25,0.24,0.2777777777777778,0.28125,0.2647058823529412,0.3448275862068966,0.542483660130719,0.6260775862068966
20140620,SEA,AL,74,KCA,AL,73,7,5,54,KAN06,38475,36,12,2,0,3,7,1,0,0,4,0,7,1,0,1,0,7,7,5,5,0,0,27,10,0,0,1,0,39,14,1,0,2,5,0,0,0,2,1,9,0,1,1,0,9,3,7,7,1,0,27,10,0,0,1,0,furbc001,hollg001,rodnf001,iwakh001,shiej002,,0.3870967741935484,0.3888888888888889,0.4,0.3902439024390244,0.6388888888888888,0.5384615384615384,1.0388888888888888,0.9287054409005628
20140621,SEA,AL,75,KCA,AL,74,2,1,54,KAN06,21640,35,10,1,0,0,2,0,0,0,0,0,2,0,1,2,0,6,3,1,1,0,0,27,10,0,0,2,0,27,3,0,0,1,1,0,0,0,2,0,5,0,0,2,0,1,2,2,2,0,1,27,16,1,0,2,0,mediy001,vargj001,rodnf001,younc003,vargj001,,0.2857142857142857,0.12,0.2857142857142857,0.1724137931034483,0.3142857142857143,0.2222222222222222,0.6,0.3946360153256705
20140622,SEA,AL,76,KCA,AL,75,2,1,54,KAN06,23278,32,7,3,0,1,2,1,0,0,2,0,8,0,0,0,0,6,5,1,1,0,1,27,8,0,0,0,0,32,7,0,0,0,1,0,1,1,2,0,7,0,0,0,0,8,3,2,2,0,0,27,11,0,0,0,0,eliar001,venty001,rodnf001,eliar001,venty001,,0.2413793103448276,0.25,0.2647058823529412,0.2777777777777778,0.40625,0.21875,0.6709558823529411,0.4965277777777778
20140623,BOS,AL,77,SEA,AL,77,3,12,51,SEA03,26860,33,7,1,0,1,3,0,1,1,0,0,9,0,0,0,0,5,3,12,12,3,0,24,12,0,0,1,0,37,14,4,1,2,11,0,0,0,5,0,7,0,0,1,0,6,3,3,3,1,0,27,9,1,0,0,0,hernf002,lackj001,,lackj001,hernf002,,0.22580645161290322,0.4375,0.22857142857142856,0.4523809523809524,0.3333333333333333,0.7027027027027027,0.5619047619047619,1.1550836550836552
20140624,BOS,AL,78,SEA,AL,78,2,8,51,SEA03,20015,35,8,1,0,1,2,0,0,0,6,0,7,0,0,0,0,12,3,7,7,0,0,24,2,1,1,0,0,34,10,1,1,2,8,0,1,0,2,0,6,2,0,0,0,5,5,2,2,0,0,27,7,0,0,0,0,beimj001,peavj001,,peavj001,ramie004,,0.27586206896551724,0.3225806451612903,0.34146341463414637,0.32432432432432434,0.34285714285714286,0.5588235294117647,0.6843205574912892,0.8831478537360891
20140625,BOS,AL,79,SEA,AL,79,5,4,54,SEA03,27333,36,11,1,0,1,4,0,0,0,1,0,10,0,0,1,0,5,3,4,4,0,0,27,6,0,0,1,0,33,8,0,0,3,4,0,0,0,1,0,5,0,0,1,0,3,3,5,5,0,0,27,9,0,0,1,0,buchc001,iwakh001,uehak001,buchc001,iwakh001,,0.3142857142857143,0.25,0.32432432432432434,0.2647058823529412,0.4166666666666667,0.5151515151515151,0.7409909909909911,0.7798573975044563
20140627,CLE,AL,79,SEA,AL,80,2,3,51,SEA03,28084,33,7,4,0,0,2,0,1,1,3,0,8,0,0,0,0,9,4,3,3,1,0,24,9,0,0,2,0,33,11,2,0,1,3,0,0,0,2,0,6,1,0,1,0,8,6,2,2,0,0,27,8,1,0,0,0,younc003,bauet001,rodnf001,bauet001,younc003,,0.25,0.3548387096774194,0.2894736842105263,0.37142857142857144,0.3333333333333333,0.48484848484848486,0.6228070175438596,0.8562770562770563
20140628,CLE,AL,80,SEA,AL,81,5,0,54,SEA03,23012,31,7,3,0,1,5,0,1,0,2,0,6,0,1,1,0,2,1,0,0,1,0,27,6,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,4,5,5,0,1,27,14,0,0,1,0,tomlj001,eliar001,,tomlj001,eliar001,,0.25,0.03571428571428571,0.2647058823529412,0.03571428571428571,0.41935483870967744,0.03571428571428571,0.6840607210626186,0.07142857142857142
20140629,CLE,AL,81,SEA,AL,82,0,3,51,SEA03,26171,27,1,0,0,0,0,0,0,0,3,0,10,0,0,0,0,3,3,2,2,0,0,24,15,2,0,1,0,31,9,0,0,1,3,1,0,0,1,0,7,0,0,1,0,6,2,0,0,0,0,27,10,0,0,1,0,hernf002,houst002,rodnf001,houst002,hernf002,,0.041666666666666664,0.3103448275862069,0.13333333333333333,0.3125,0.037037037037037035,0.3870967741935484,0.17037037037037037,0.6995967741935484
20140630,SEA,AL,83,HOU,AL,84,10,4,54,HOU03,17340,38,11,0,0,4,10,0,0,0,5,1,10,3,1,0,0,6,2,4,4,0,0,27,17,0,0,2,0,31,6,1,0,2,4,0,0,1,4,0,6,2,0,2,0,5,3,10,10,1,0,27,8,0,0,0,0,walkt004,mchuc001,wilht001,walkt004,mchuc001,,0.34375,0.23076923076923078,0.37209302325581395,0.3055555555555556,0.6052631578947368,0.41935483870967744,0.9773561811505508,0.7249103942652331
20140701,SEA,AL,84,HOU,AL,85,13,2,54,HOU03,17504,45,18,6,1,1,13,0,0,0,6,0,6,0,0,0,0,11,3,1,1,0,0,27,7,1,0,0,0,39,11,1,0,0,2,0,0,0,2,0,10,0,0,0,0,12,4,13,13,0,0,27,16,1,0,0,0,iwakh001,cosaj001,,iwakh001,cosaj001,,0.46153846153846156,0.2972972972972973,0.47058823529411764,0.3170731707317073,0.6444444444444445,0.3076923076923077,1.1150326797385621,0.6247654784240151
20140702,SEA,AL,85,HOU,AL,86,5,2,54,HOU03,17209,36,10,3,0,0,4,0,0,1,2,0,10,0,0,0,0,7,4,2,2,0,0,27,4,0,0,0,0,30,3,0,0,2,2,0,0,0,1,0,10,0,0,0,0,2,4,5,5,1,0,27,10,0,0,0,0,younc003,peacb001,rodnf001,younc003,peacb001,,0.30303030303030304,0.10344827586206896,0.3333333333333333,0.12903225806451613,0.3611111111111111,0.3,0.6944444444444444,0.4290322580645161
20140704,SEA,AL,86,CHA,AL,87,1,7,51,CHI12,30297,31,6,1,0,0,1,0,1,0,0,0,12,0,0,0,0,4,4,7,7,0,0,24,7,0,0,0,0,32,9,1,0,3,7,0,1,1,1,0,8,1,0,0,0,4,1,1,1,2,0,27,8,1,0,0,0,salec001,eliar001,,eliar001,salec001,,0.2,0.3103448275862069,0.1875,0.3142857142857143,0.22580645161290322,0.59375,0.41330645161290325,0.9080357142857143
