Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
20120528,NYA,AL,48,ANA,AL,50,8,9,51,ANA01,44016.0,38,10,2,0,2,6,0,2,0,6,1,8,0,0,0,0,11,5,9,9,0,0,24,7,1,0,0,0,37,15,2,1,2,9,1,1,0,2,0,5,0,0,0,0,8,6,5,5,0,0,27,9,3,0,0,0,waldj001,wadec001,,hughp001,weavj003,0.2631578947368421,0.40540540540540543,0.34782608695652173,0.425,0.47368421052631576,0.6756756756756757,0.8215102974828374,1.1006756756756757,1.0,1.0
20120529,NYA,AL,49,ANA,AL,51,1,5,51,ANA01,42065.0,37,9,1,0,0,1,0,0,1,2,0,10,0,0,0,0,12,2,5,5,0,0,24,15,0,0,0,0,34,11,0,1,2,5,1,0,0,0,0,4,1,0,0,0,6,3,1,1,0,0,27,6,1,0,0,0,hared001,petta001,,petta001,hared001,0.24324324324324326,0.3235294117647059,0.3,0.3235294117647059,0.2702702702702703,0.5588235294117647,0.5702702702702702,0.8823529411764706,1.0,1.0
20120530,NYA,AL,50,ANA,AL,52,6,5,54,ANA01,40111.0,32,7,1,1,2,6,0,1,1,1,0,6,1,0,1,0,2,4,5,5,0,0,27,12,0,0,2,0,35,11,1,0,1,5,0,1,1,4,0,5,0,0,2,0,9,5,6,6,0,0,27,11,0,0,1,0,novai001,takah001,sorir001,novai001,sante001,0.21875,0.3142857142857143,0.2571428571428571,0.3902439024390244,0.5,0.42857142857142855,0.7571428571428571,0.8188153310104529,0.0,1.0
20120601,TEX,AL,52,ANA,AL,53,2,4,51,ANA01,40080.0,33,8,2,0,0,2,0,0,0,2,0,7,3,0,3,0,6,3,2,2,0,0,24,5,1,0,0,0,30,6,1,1,0,4,0,1,1,1,0,6,0,0,0,0,5,3,2,2,0,0,27,13,1,0,3,0,willj003,lewic001,friee001,lewic001,willj003,0.24242424242424243,0.2,0.2857142857142857,0.24242424242424243,0.30303030303030304,0.3,0.5887445887445888,0.5424242424242425,1.0,0.0
20120602,TEX,AL,53,ANA,AL,54,2,3,51,ANA01,44227.0,31,8,2,0,0,1,0,1,0,7,0,10,0,1,3,0,10,3,2,2,0,0,24,8,3,1,0,0,32,7,1,0,0,3,0,1,0,3,0,7,3,0,0,0,9,5,1,1,0,0,27,11,2,0,4,0,cassb001,darvy001,friee001,darvy001,wilsc004,0.25806451612903225,0.21875,0.38461538461538464,0.2777777777777778,0.3225806451612903,0.25,0.7071960297766751,0.5277777777777778,1.0,1.0
20120603,TEX,AL,54,ANA,AL,55,7,3,54,ANA01,42465.0,39,14,4,0,1,7,2,0,1,6,0,6,2,0,0,0,14,4,3,3,0,0,27,11,0,0,0,0,33,6,2,0,1,3,0,0,0,5,0,4,0,0,0,0,8,5,7,7,0,0,27,6,1,0,0,0,harrm001,hared001,,harrm001,hared001,0.358974358974359,0.18181818181818182,0.45652173913043476,0.2894736842105263,0.5384615384615384,0.3333333333333333,0.9949832775919732,0.6228070175438596,0.0,1.0
20120604,SEA,AL,57,ANA,AL,56,8,6,54,ANA01,36079.0,36,10,3,0,1,8,0,0,0,8,1,3,0,1,0,0,9,4,5,5,0,0,27,6,0,1,1,0,37,12,2,0,2,6,0,2,1,4,0,14,0,1,0,0,11,4,8,8,1,0,27,12,0,0,0,0,vargj001,sante001,wilht001,vargj001,sante001,0.2777777777777778,0.32432432432432434,0.4090909090909091,0.38636363636363635,0.4444444444444444,0.5405405405405406,0.8535353535353536,0.9269041769041768,0.0,0.0
20120605,SEA,AL,58,ANA,AL,57,1,6,51,ANA01,35021.0,32,5,1,0,1,1,0,0,0,3,0,10,0,0,0,0,7,2,6,6,0,0,24,14,0,0,2,0,33,11,2,0,3,6,0,0,0,1,0,3,1,0,2,0,4,3,1,1,1,0,27,8,0,0,0,0,richg002,beavb001,,beavb001,richg002,0.15625,0.3333333333333333,0.22857142857142856,0.35294117647058826,0.28125,0.6666666666666666,0.5098214285714285,1.0196078431372548,1.0,0.0
20120606,SEA,AL,59,ANA,AL,58,8,6,54,ANA01,37342.0,40,12,3,0,1,8,0,0,1,2,0,7,1,0,0,0,8,5,6,6,1,0,27,13,2,0,3,0,32,10,3,0,1,6,1,1,0,6,1,4,0,0,2,0,7,4,6,6,1,0,27,12,1,0,0,0,kells001,willj003,wilht001,noesh001,willj003,0.3,0.3125,0.3488372093023256,0.41025641025641024,0.45,0.5,0.7988372093023256,0.9102564102564102,0.0,1.0
20120608,ANA,AL,59,COL,NL,57,7,2,54,DEN02,41814.0,37,12,3,0,2,7,0,0,2,1,0,7,2,1,1,0,6,2,2,2,0,0,27,9,1,0,2,0,32,7,2,1,0,2,1,0,0,1,0,11,0,0,1,0,5,5,7,7,0,0,27,19,0,0,1,0,wilsc004,whita001,,wilsc004,whita001,0.32432432432432434,0.21875,0.375,0.24242424242424243,0.5675675675675675,0.34375,0.9425675675675677,0.5861742424242424,1.0,0.0
20120609,ANA,AL,60,COL,NL,58,11,5,54,DEN02,37801.0,38,15,0,0,1,10,1,1,0,4,0,5,4,0,1,0,6,5,5,5,0,0,27,9,0,0,1,0,38,13,2,0,5,5,1,0,0,2,0,7,0,0,1,0,9,5,11,11,1,0,27,13,0,0,1,0,hared001,franj003,,hared001,franj003,0.39473684210526316,0.34210526315789475,0.4418604651162791,0.375,0.47368421052631576,0.7894736842105263,0.9155446756425948,1.1644736842105263,1.0,1.0
20120610,ANA,AL,61,COL,NL,59,10,8,54,DEN02,37722.0,41,15,3,0,3,10,1,0,0,5,0,10,0,1,1,0,10,5,8,8,1,0,27,10,1,0,2,0,38,13,4,0,2,8,0,1,0,2,0,5,1,0,1,0,6,5,9,9,0,0,27,11,2,0,1,0,sante001,friec001,downs001,sante001,friec001,0.36585365853658536,0.34210526315789475,0.43478260869565216,0.36585365853658536,0.6585365853658537,0.6052631578947368,1.093319194061506,0.9711168164313222,1.0,1.0
20120611,ANA,AL,62,LAN,NL,62,3,2,54,LOS03,50559.0,34,10,2,0,1,3,0,0,0,6,0,6,3,0,2,0,10,5,1,1,0,0,27,7,2,0,2,0,29,6,2,0,0,1,0,0,1,7,0,7,2,0,2,0,8,4,3,3,0,0,27,14,0,0,2,0,isrij001,jansk001,friee001,richg002,capuc001,0.29411764705882354,0.20689655172413793,0.4,0.3783783783783784,0.4411764705882353,0.27586206896551724,0.8411764705882353,0.6542404473438956,1.0,1.0
20120612,ANA,AL,63,LAN,NL,63,2,5,51,LOS03,55279.0,35,6,2,0,0,0,0,0,0,4,1,8,0,0,0,0,10,2,5,5,0,0,24,13,1,0,1,0,29,6,0,0,1,5,0,0,0,3,0,7,3,1,1,0,3,3,0,0,1,0,27,9,2,0,0,0,wrigj001,willj003,jansk001,willj003,haraa001,0.17142857142857143,0.20689655172413793,0.2564102564102564,0.28125,0.22857142857142856,0.3103448275862069,0.4849816849816849,0.5915948275862069,0.0,1.0
20120613,ANA,AL,64,LAN,NL,64,2,1,54,LOS03,43494.0,33,8,1,0,2,2,0,0,0,4,1,6,1,0,2,0,8,3,1,1,0,0,27,14,0,0,2,0,30,5,1,0,0,1,0,0,0,7,0,5,0,0,2,0,9,5,2,2,0,0,27,17,1,0,2,0,hawkl001,jansk001,friee001,wilsc004,eovan001,0.24242424242424243,0.16666666666666666,0.32432432432432434,0.32432432432432434,0.45454545454545453,0.2,0.7788697788697789,0.5243243243243243,1.0,0.0
20120615,ARI,NL,64,ANA,AL,65,5,0,54,ANA01,37096.0,38,12,4,0,1,5,0,0,0,2,1,9,0,0,1,1,9,3,0,0,0,0,27,11,0,0,1,0,29,3,2,0,0,0,0,0,1,2,0,10,0,0,1,0,5,3,5,5,0,0,27,6,1,0,1,0,cahit001,hared001,,cahit001,hared001,0.3157894736842105,0.10344827586206896,0.35,0.1875,0.5,0.1724137931034483,0.85,0.3599137931034483,0.0,1.0
20120616,ARI,NL,65,ANA,AL,66,0,2,51,ANA01,42483.0,28,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,2,3,2,2,0,0,24,5,0,0,1,0,32,10,2,0,1,2,1,0,0,3,0,8,0,0,1,0,10,1,0,0,0,0,27,8,0,0,0,0,sante001,saunj001,,saunj001,sante001,0.03571428571428571,0.3125,0.06896551724137931,0.37142857142857144,0.03571428571428571,0.46875,0.10467980295566502,0.8401785714285714,1.0,0.0
20120617,ARI,NL,66,ANA,AL,67,0,2,51,ANA01,42222.0,29,4,0,0,0,0,0,0,1,4,0,6,1,1,1,0,7,1,2,2,0,0,24,9,1,0,0,0,30,6,2,0,1,2,1,0,1,0,0,6,0,0,0,0,6,2,0,0,0,0,27,10,0,0,1,0,richg002,kenni001,friee001,kenni001,richg002,0.13793103448275862,0.2,0.2647058823529412,0.22580645161290322,0.13793103448275862,0.36666666666666664,0.4026369168356998,0.5924731182795698,1.0,1.0
20120618,SFN,NL,68,ANA,AL,68,5,3,54,ANA01,41234.0,38,13,2,1,0,5,1,0,0,3,0,5,3,0,1,0,10,5,3,3,0,0,27,10,0,0,1,0,30,6,1,0,1,3,0,2,1,4,0,7,3,0,1,0,7,5,5,5,0,0,27,13,0,0,1,0,cainm001,willj003,garcj002,cainm001,willj003,0.34210526315789475,0.2,0.3902439024390244,0.2972972972972973,0.4473684210526316,0.3333333333333333,0.8376123234916559,0.6306306306306306,0.0,1.0
20120619,SFN,NL,69,ANA,AL,69,5,12,51,ANA01,38010.0,39,13,2,0,0,5,0,1,0,1,0,6,0,0,2,0,9,4,12,12,0,0,24,11,1,0,2,0,33,14,2,1,1,12,1,2,0,6,1,6,1,0,2,0,6,5,3,3,1,0,27,8,2,0,2,0,wilsc004,zitob001,,zitob001,wilsc004,0.3333333333333333,0.42424242424242425,0.34146341463414637,0.4878048780487805,0.38461538461538464,0.6363636363636364,0.7260787992495309,1.1241685144124167,1.0,0.0
20120620,SFN,NL,70,ANA,AL,70,0,6,51,ANA01,40321.0,30,4,0,0,0,0,0,0,0,2,0,7,0,1,0,0,5,2,6,6,0,0,24,9,0,0,0,0,34,11,4,0,3,6,1,0,2,0,0,6,0,0,0,0,7,4,0,0,0,0,27,8,0,0,0,0,weavj003,voger001,,voger001,weavj003,0.13333333333333333,0.3235294117647059,0.1875,0.3611111111111111,0.13333333333333333,0.7058823529411765,0.3208333333333333,1.0669934640522876,1.0,1.0
20120622,LAN,NL,71,ANA,AL,71,5,8,51,ANA01,44548.0,37,12,0,0,1,5,0,0,0,4,0,6,1,0,2,0,9,5,8,8,1,0,24,14,1,0,1,0,33,12,3,1,1,8,1,1,0,3,0,8,0,0,1,0,6,5,5,5,0,0,27,9,0,0,2,0,hared001,billc001,friee001,billc001,hared001,0.32432432432432434,0.36363636363636365,0.3902439024390244,0.40540540540540543,0.40540540540540543,0.6060606060606061,0.7956493078444298,1.0114660114660114,1.0,1.0
20120623,LAN,NL,72,ANA,AL,72,3,1,54,ANA01,44512.0,32,4,0,1,0,1,0,0,0,0,0,11,1,0,1,0,2,3,1,1,0,0,27,11,0,1,2,0,33,8,1,0,0,1,0,0,1,0,0,6,1,0,2,0,6,2,2,2,1,0,27,8,2,0,1,0,capuc001,sante001,jansk001,capuc001,sante001,0.125,0.24242424242424243,0.125,0.2647058823529412,0.1875,0.2727272727272727,0.3125,0.5374331550802138,0.0,1.0
20120624,LAN,NL,73,ANA,AL,73,3,5,51,ANA01,43975.0,32,10,3,0,0,3,1,1,0,3,0,8,1,1,2,0,7,4,5,5,1,0,24,11,1,0,1,0,32,10,1,0,1,5,1,0,1,5,0,1,1,0,1,0,10,3,3,3,0,0,27,13,0,0,2,0,downs001,lindj004,friee001,haraa001,richg002,0.3125,0.3125,0.3611111111111111,0.42105263157894735,0.40625,0.4375,0.7673611111111112,0.8585526315789473,1.0,0.0
20120626,ANA,AL,74,BAL,AL,73,7,3,54,BAL12,24296.0,42,17,2,0,4,7,0,0,1,0,0,5,0,0,1,0,9,3,3,3,0,0,27,9,1,0,0,0,34,7,0,0,2,3,1,0,0,4,0,4,2,0,0,0,9,4,7,7,0,0,27,13,0,0,1,0,wilsc004,matub001,,wilsc004,matub001,0.40476190476190477,0.20588235294117646,0.4186046511627907,0.2894736842105263,0.7380952380952381,0.38235294117647056,1.156699889258029,0.6718266253869969,1.0,1.0
20120627,ANA,AL,75,BAL,AL,74,13,1,54,BAL12,18055.0,43,16,3,0,1,10,0,0,0,5,1,5,1,0,1,0,8,3,1,1,0,0,27,9,0,0,1,0,33,7,1,0,0,1,0,0,1,1,0,7,0,0,1,0,7,6,11,11,0,0,27,16,3,0,1,0,weavj003,hammj002,,weavj003,hammj002,0.37209302325581395,0.21212121212121213,0.4375,0.2571428571428571,0.5116279069767442,0.24242424242424243,0.9491279069767442,0.4995670995670996,1.0,1.0
20120628,ANA,AL,76,TOR,AL,76,9,7,54,TOR02,24668.0,37,14,3,1,3,9,2,1,0,3,0,11,0,0,0,0,7,4,7,7,0,0,27,12,1,0,1,0,37,12,2,0,2,7,0,1,0,2,0,6,2,0,1,0,6,5,9,9,1,0,27,9,1,0,0,0,hared001,cecib001,friee001,hared001,cecib001,0.3783783783783784,0.32432432432432434,0.4146341463414634,0.35,0.7567567567567568,0.5405405405405406,1.17139090309822,0.8905405405405405,1.0,1.0
20120629,ANA,AL,77,TOR,AL,77,5,7,51,TOR02,24538.0,35,12,2,0,1,5,0,1,0,1,0,9,1,1,2,0,5,4,7,7,0,0,24,8,1,0,1,0,33,11,4,0,2,7,1,0,1,4,0,6,4,0,0,0,8,5,5,5,0,0,27,14,0,0,2,0,cordf002,waldj001,jansc001,sante001,villc001,0.34285714285714286,0.3333333333333333,0.35135135135135137,0.42105263157894735,0.4857142857142857,0.6363636363636364,0.8370656370656371,1.0574162679425836,0.0,1.0
20120630,ANA,AL,78,TOR,AL,78,2,11,51,TOR02,29287.0,36,10,1,0,0,2,0,0,0,0,0,3,0,0,1,0,7,2,6,6,0,0,24,8,2,1,1,0,35,10,3,1,2,8,0,0,0,6,0,6,0,0,1,0,6,3,2,2,0,0,27,8,0,0,1,0,alvah001,richg002,,richg002,alvah001,0.2777777777777778,0.2857142857142857,0.2777777777777778,0.3902439024390244,0.3055555555555556,0.6,0.5833333333333334,0.9902439024390244,0.0,0.0
20120701,ANA,AL,79,TOR,AL,79,10,6,54,TOR02,34853.0,41,13,3,0,3,9,0,1,0,2,0,7,0,0,0,0,7,5,5,5,0,0,27,9,3,0,2,0,30,6,0,0,2,5,0,0,2,7,0,7,0,1,0,0,6,5,7,7,1,0,27,9,3,0,0,0,isrij001,cordf002,,wilsc004,laffa001,0.3170731707317073,0.2,0.3409090909090909,0.38461538461538464,0.6097560975609756,0.4,0.9506651884700664,0.7846153846153847,1.0,0.0
20120702,ANA,AL,80,CLE,AL,79,3,0,54,CLE08,21616.0,31,8,1,0,1,3,0,1,1,4,2,4,2,2,0,0,7,2,0,0,0,0,27,11,0,0,2,0,30,5,0,0,0,0,0,0,0,3,0,2,0,0,2,0,6,2,3,3,1,0,27,13,0,0,0,0,weavj003,jimeu001,downs001,weavj003,jimeu001,0.25806451612903225,0.16666666666666666,0.35135135135135137,0.24242424242424243,0.3870967741935484,0.16666666666666666,0.7384481255448998,0.40909090909090906,1.0,1.0
20120703,ANA,AL,81,CLE,AL,80,5,9,51,CLE08,29292.0,37,10,2,0,2,4,0,0,0,0,0,6,0,0,1,0,5,4,8,8,0,0,24,11,1,0,1,0,36,14,5,1,1,8,0,1,0,2,1,5,1,0,1,0,6,4,3,3,0,0,27,12,1,0,1,0,mcalz001,hared001,,hared001,mcalz001,0.2702702702702703,0.3888888888888889,0.2702702702702703,0.41025641025641024,0.4864864864864865,0.6666666666666666,0.7567567567567568,1.0769230769230769,0.0,1.0
20120704,ANA,AL,82,CLE,AL,81,3,12,51,CLE08,20979.0,35,12,1,0,0,3,0,1,0,2,0,3,2,0,3,0,8,5,12,12,0,0,24,12,0,0,2,0,37,15,3,0,2,11,0,0,0,4,0,4,0,0,2,0,5,4,3,3,0,0,27,15,0,0,3,0,lowed001,sante001,,sante001,lowed001,0.34285714285714286,0.40540540540540543,0.3684210526315789,0.4634146341463415,0.37142857142857144,0.6486486486486487,0.7398496240601504,1.11206328279499,0.0,0.0
20120705,BAL,AL,82,ANA,AL,83,7,9,51,ANA01,38104.0,37,11,0,0,3,7,0,0,1,3,0,7,1,0,0,0,7,5,9,9,0,0,24,9,2,1,1,0,31,11,1,0,0,8,1,2,0,4,0,5,4,0,1,0,5,6,7,7,1,0,27,10,0,0,0,0,hawkl001,ayall001,friee001,arrij001,richg002,0.2972972972972973,0.3548387096774194,0.36585365853658536,0.40540540540540543,0.5405405405405406,0.3870967741935484,0.9063941990771259,0.7925021795989537,1.0,0.0
20120706,BAL,AL,83,ANA,AL,84,3,2,54,ANA01,42716.0,30,5,1,0,1,3,0,0,0,3,0,7,0,2,0,0,3,4,2,2,0,0,27,8,0,0,1,0,31,5,0,1,2,2,0,0,0,3,1,7,0,0,1,0,5,3,3,3,0,0,27,11,0,0,0,0,gonzm003,wilsc004,johnj010,gonzm003,wilsc004,0.16666666666666666,0.16129032258064516,0.24242424242424243,0.23529411764705882,0.3,0.41935483870967744,0.5424242424242425,0.6546489563567363,0.0,1.0
20120707,BAL,AL,84,ANA,AL,85,0,3,51,ANA01,41147.0,29,3,1,0,0,0,0,0,0,1,0,6,0,1,0,0,3,3,3,3,0,0,24,9,1,0,0,0,30,6,1,0,0,3,0,0,1,4,1,4,0,0,0,0,8,2,0,0,0,0,27,9,1,0,0,0,weavj003,hammj002,downs001,hammj002,weavj003,0.10344827586206896,0.2,0.13333333333333333,0.3142857142857143,0.13793103448275862,0.23333333333333334,0.271264367816092,0.5476190476190477,1.0,0.0
20120708,BAL,AL,85,ANA,AL,86,0,6,51,ANA01,37108.0,32,5,1,0,0,0,0,0,0,2,0,11,0,0,0,0,7,4,6,6,0,0,24,7,0,0,1,0,29,6,1,0,4,6,0,0,0,4,0,6,0,0,0,0,3,5,0,0,0,0,27,7,0,0,0,0,millb001,chenw001,,chenw001,millb001,0.15625,0.20689655172413793,0.20588235294117646,0.30303030303030304,0.1875,0.6551724137931034,0.3933823529411765,0.9582027168234064,1.0,1.0
20120713,ANA,AL,87,NYA,AL,86,5,6,51,NYC21,47873.0,33,9,3,0,2,5,0,0,1,1,0,7,2,2,0,0,3,3,6,6,0,0,24,10,1,0,2,0,31,8,2,1,2,6,0,0,0,5,1,7,1,0,2,0,6,3,5,5,0,0,27,14,0,0,0,0,qualc001,downs001,sorir001,wilsc004,kuroh001,0.2727272727272727,0.25806451612903225,0.3142857142857143,0.3611111111111111,0.5454545454545454,0.5806451612903226,0.8597402597402597,0.9417562724014336,0.0,1.0
20120714,ANA,AL,88,NYA,AL,87,3,5,51,NYC21,47789.0,34,7,1,0,0,3,0,0,0,5,0,8,3,0,0,0,9,3,5,5,1,0,24,8,0,0,2,0,30,8,1,0,2,5,0,0,0,1,0,6,1,1,0,0,2,4,3,3,1,0,27,7,0,0,0,0,garcf002,willj003,sorir001,willj003,garcf002,0.20588235294117646,0.26666666666666666,0.3076923076923077,0.2903225806451613,0.23529411764705882,0.5,0.5429864253393666,0.7903225806451613,0.0,0.0
20120715,ANA,AL,89,NYA,AL,88,10,8,54,NYC21,46679.0,39,15,2,0,4,9,1,1,0,6,1,3,0,0,1,0,10,5,8,8,0,0,27,13,0,0,3,0,34,12,0,0,4,8,0,0,0,5,0,5,0,1,1,0,4,4,10,10,2,0,27,8,0,0,1,0,weavj003,novai001,jepsk001,weavj003,novai001,0.38461538461538464,0.35294117647058826,0.45652173913043476,0.4358974358974359,0.7435897435897436,0.7058823529411765,1.2001114827201784,1.1417797888386123,1.0,0.0
20120716,ANA,AL,90,DET,AL,90,6,8,51,DET05,36806.0,35,11,4,0,1,6,0,0,1,3,0,9,2,0,3,0,6,4,6,6,0,0,24,13,2,0,2,0,34,11,0,0,1,7,0,1,0,6,1,3,3,0,1,0,9,4,6,6,1,0,27,11,2,0,3,0,doteo001,hawkl001,valvj001,sante001,porcr001,0.3142857142857143,0.3235294117647059,0.38461538461538464,0.4146341463414634,0.5142857142857142,0.4117647058823529,0.8989010989010988,0.8263988522238164,0.0,1.0
20120717,ANA,AL,91,DET,AL,91,13,0,54,DET05,33950.0,44,18,3,0,5,13,0,0,0,4,0,8,0,0,2,0,8,2,0,0,0,0,27,15,0,0,1,0,30,4,0,0,0,0,0,0,1,6,0,3,0,0,1,0,10,4,13,13,1,0,27,9,0,0,2,0,richg002,turnj002,,richg002,turnj002,0.4090909090909091,0.13333333333333333,0.4583333333333333,0.2972972972972973,0.8181818181818182,0.13333333333333333,1.2765151515151516,0.4306306306306307,1.0,0.0
20120718,ANA,AL,92,DET,AL,92,2,7,51,DET05,37915.0,28,3,0,1,1,2,0,0,0,2,0,10,0,1,0,0,1,3,7,7,1,0,24,11,0,0,1,0,31,8,2,0,0,7,0,0,0,5,0,8,0,0,1,0,5,2,2,2,0,0,27,11,0,0,1,0,fistd001,wilsc004,,wilsc004,fistd001,0.10714285714285714,0.25806451612903225,0.16666666666666666,0.3611111111111111,0.2857142857142857,0.3225806451612903,0.4523809523809523,0.6836917562724014,0.0,1.0
20120719,ANA,AL,93,DET,AL,93,1,5,51,DET05,40311.0,29,3,1,0,1,1,0,0,0,4,0,10,0,0,1,0,5,4,5,5,0,0,24,8,1,0,0,0,33,9,3,0,2,5,0,0,0,2,0,7,0,0,0,0,6,3,1,1,0,0,27,6,0,0,1,0,schem001,willj003,,willj003,schem001,0.10344827586206896,0.2727272727272727,0.21212121212121213,0.3142857142857143,0.2413793103448276,0.5454545454545454,0.4535005224660397,0.8597402597402597,0.0,0.0
20120720,TEX,AL,92,ANA,AL,94,1,6,51,ANA01,43936.0,35,9,1,0,1,1,0,0,0,1,0,5,0,0,1,0,8,2,6,6,0,0,24,15,0,0,2,0,31,10,3,0,2,6,0,0,0,1,0,1,0,0,2,0,2,3,1,1,0,0,27,12,0,0,1,0,weavj003,holld003,,holld003,weavj003,0.2571428571428571,0.3225806451612903,0.2777777777777778,0.34375,0.37142857142857144,0.6129032258064516,0.6492063492063492,0.9566532258064516,1.0,0.0
20120721,TEX,AL,93,ANA,AL,95,9,2,54,ANA01,39086.0,42,15,3,0,5,9,0,0,0,2,0,3,1,0,0,0,8,3,2,2,0,0,27,5,0,0,1,0,30,4,0,0,0,2,0,0,1,4,0,13,2,0,0,0,6,4,9,9,0,0,27,10,0,0,0,0,darvy001,sante001,,darvy001,sante001,0.35714285714285715,0.13333333333333333,0.38636363636363635,0.2571428571428571,0.7857142857142857,0.13333333333333333,1.172077922077922,0.3904761904761904,0.0,1.0
20120722,TEX,AL,94,ANA,AL,96,4,7,51,ANA01,42160.0,32,6,1,0,1,4,0,1,1,5,0,8,0,0,0,0,8,4,7,7,0,0,24,16,0,1,2,0,37,15,4,1,2,6,0,0,1,2,0,4,0,0,2,0,9,4,4,4,0,0,27,12,0,0,0,0,hared001,harrm001,,harrm001,hared001,0.1875,0.40540540540540543,0.3076923076923077,0.45,0.3125,0.7297297297297297,0.6201923076923077,1.1797297297297298,1.0,0.0
20120723,KCA,AL,95,ANA,AL,97,3,6,51,ANA01,35047.0,34,11,1,0,0,3,1,1,0,1,0,8,1,1,1,0,7,4,6,6,0,0,24,11,1,0,0,0,34,9,3,0,0,6,0,0,1,3,0,7,3,0,0,0,8,3,3,3,1,0,27,6,0,0,1,0,jepsk001,hollg001,downs001,chenb001,wilsc004,0.3235294117647059,0.2647058823529412,0.3333333333333333,0.34210526315789475,0.35294117647058826,0.35294117647058826,0.6862745098039216,0.6950464396284829,1.0,1.0
20120724,KCA,AL,96,ANA,AL,98,4,1,54,ANA01,35051.0,36,9,2,1,1,4,0,0,0,3,0,5,3,0,0,0,8,3,1,1,0,0,27,12,1,0,3,0,29,4,0,0,0,1,0,0,0,5,0,5,0,0,3,0,6,2,4,4,1,0,27,15,0,0,0,0,smitw002,richg002,broxj001,smitw002,richg002,0.25,0.13793103448275862,0.3076923076923077,0.2647058823529412,0.4444444444444444,0.13793103448275862,0.7521367521367521,0.4026369168356998,0.0,1.0
20120725,KCA,AL,97,ANA,AL,99,6,11,51,ANA01,39107.0,35,7,1,0,2,6,0,0,2,4,0,13,0,0,0,0,8,3,9,9,2,0,24,14,2,0,2,0,36,17,4,0,3,10,2,0,1,2,0,4,0,1,2,0,6,6,6,6,0,0,27,3,1,0,0,0,weavj003,hochl001,,hochl001,weavj003,0.2,0.4722222222222222,0.3170731707317073,0.5128205128205128,0.4,0.8333333333333334,0.7170731707317073,1.3461538461538465,1.0,0.0
20120727,TBA,AL,100,ANA,AL,100,1,3,51,ANA01,40136.0,33,6,3,0,1,1,0,0,0,1,0,9,1,0,0,0,6,2,3,3,1,0,24,15,0,0,1,0,30,9,1,0,0,3,0,0,0,0,0,5,2,1,1,0,3,4,1,1,0,0,27,7,0,0,0,0,hared001,cobba001,friee001,cobba001,hared001,0.18181818181818182,0.3,0.20588235294117646,0.3,0.36363636363636365,0.3333333333333333,0.5695187165775402,0.6333333333333333,1.0,1.0
20120728,TBA,AL,101,ANA,AL,101,3,0,54,ANA01,41232.0,30,4,1,0,1,2,0,1,0,3,0,9,3,1,0,0,4,4,0,0,0,0,27,8,1,0,0,0,32,5,1,0,0,0,0,0,1,2,0,11,0,0,0,0,8,3,2,2,0,0,27,10,2,0,1,0,moorm003,wilsc004,rodnf001,moorm003,wilsc004,0.13333333333333333,0.15625,0.20588235294117646,0.22857142857142856,0.26666666666666666,0.1875,0.4725490196078431,0.4160714285714285,0.0,1.0
20120729,TBA,AL,102,ANA,AL,102,2,0,54,ANA01,35477.0,31,7,2,0,0,1,1,0,0,2,0,9,0,1,1,0,5,4,0,0,0,0,27,12,0,0,1,0,28,4,0,0,0,0,2,0,0,0,0,8,0,0,1,0,3,3,2,2,2,0,27,14,0,0,1,0,hellj001,greiz001,rodnf001,hellj001,greiz001,0.22580645161290322,0.14285714285714285,0.2727272727272727,0.14285714285714285,0.2903225806451613,0.14285714285714285,0.563049853372434,0.2857142857142857,0.0,0.0
