Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev,WHIP,KPercent,BBPercent,BABIP
20100428,BOS,AL,22,TOR,AL,22,2,0,54,TOR02,15276,33,8,4,0,0,2,0,1,0,1,0,6,1,0,1,0,6,3,0,0,0,0,27,8,0,0,0,0,28,2,2,0,0,0,0,0,0,2,0,15,0,1,0,0,3,4,2,2,0,0,27,8,0,0,1,0,lestj001,cecib001,papej001,lestj001,cecib001,22,Apr 28,@,TOR,"W,2-0",9.0,2,0,0,0,2,15,0,0,4.66,30,149,94,0,0,0,1,28,2,0,0,0,0,0,0,3,Marty Foster,"J.Lester (4-84-W), D.Bard (1-H), J.Papelbon (1-Sv)",,0.24242424242424243,0.07142857142857142,0.2571428571428571,0.13333333333333333,0.36363636363636365,0.14285714285714285,0.6207792207792208,0.2761904761904762,1.0,1.0,0.4444444444444444,0.5,0.06666666666666667,0.15384615384615385
20100430,BOS,AL,23,BAL,AL,23,4,5,59,BAL12,30668,35,8,0,0,3,4,0,0,0,10,0,8,0,1,1,0,11,5,4,4,0,0,29,10,2,0,2,0,35,9,2,0,1,4,0,1,0,4,1,10,0,2,1,0,6,7,4,4,0,0,30,11,0,0,3,0,albem001,ramir003,,lackj001,hernd002,23,Apr 30,@,BAL,"L,4-5",9.2,9,5,4,1,4,10,1,0,4.61,40,166,98,4,1,0,2,35,2,0,1,0,1,1,1,5,Eric Cooper,"J.Lackey (5-58), D.Bard (1-BSv), R.Ramirez (2-L), H.Okajima (3), M.Delcarmen (3)",,0.22857142857142856,0.2571428571428571,0.4,0.325,0.4857142857142857,0.4,0.8857142857142857,0.7250000000000001,0.0,1.0,1.4130434782608696,0.25,0.1,0.32
20100501,BOS,AL,24,BAL,AL,24,9,12,51,BAL12,35164,39,12,3,0,4,9,0,0,0,1,0,6,0,0,0,0,4,3,11,11,0,0,24,11,1,0,1,0,34,12,1,0,5,12,0,0,0,3,0,6,0,1,1,0,1,5,9,9,0,0,27,12,0,0,0,0,bergb002,matsd001,simoa001,matsd001,bergb002,24,May 1,@,BAL,"L,9-12",8.0,12,12,11,1,3,6,5,0,4.89,37,141,93,1,0,0,1,34,1,0,0,0,0,0,1,3,Bill Miller,"D.Matsuzaka (99-25-L), T.Wakefield (5), M.Delcarmen (0)",,0.3076923076923077,0.35294117647058826,0.325,0.40540540540540543,0.6923076923076923,0.8235294117647058,1.0173076923076922,1.2289348171701113,0.0,0.0,1.875,0.16216216216216217,0.08108108108108109,0.30434782608695654
20100502,BOS,AL,25,BAL,AL,25,2,3,57,BAL12,34255,31,7,0,0,2,2,1,0,0,5,0,7,1,1,2,0,5,3,2,2,0,0,27,9,1,0,1,0,34,10,3,0,0,3,1,0,2,2,1,8,0,1,1,0,9,3,2,2,0,0,30,12,0,0,3,0,albem001,papej001,,beckj002,millk004,25,May 2,@,BAL,"L,2-3",9.0,10,3,2,1,2,8,0,2,4.78,39,154,98,0,0,0,1,34,3,0,1,1,0,0,1,3,Chad Fairchild,"J.Beckett (5-63), D.Bard (1), J.Papelbon (3-L)",,0.22580645161290322,0.29411764705882354,0.3333333333333333,0.3684210526315789,0.41935483870967744,0.38235294117647056,0.7526881720430108,0.7507739938080495,0.0,0.0,1.3333333333333333,0.20512820512820512,0.05128205128205128,0.38461538461538464
20100503,ANA,AL,27,BOS,AL,26,8,17,51,BOS07,37404,36,12,3,0,0,8,0,2,0,5,0,4,0,2,0,0,8,4,17,17,1,0,24,12,1,0,1,0,43,20,7,0,4,17,0,0,1,6,1,6,0,0,1,0,9,4,8,8,0,0,27,14,1,0,0,0,buchc001,saunj001,,saunj001,buchc001,26,May 3,1,LAA,"W,17-8",9.0,12,8,8,0,5,4,0,0,4.9,43,159,98,1,0,0,2,36,3,0,0,0,2,1,0,4,John Hirschbeck,"C.Buchholz (5-36-W), M.Delcarmen (1-H), R.Ramirez (2), S.Schoeneweis (6)",,0.3333333333333333,0.46511627906976744,0.3953488372093023,0.54,0.4166666666666667,0.9069767441860465,0.812015503875969,1.4469767441860464,1.0,0.0,1.8888888888888888,0.09302325581395349,0.11627906976744186,0.35294117647058826
20100504,ANA,AL,28,BOS,AL,27,1,5,51,BOS07,37411,29,5,2,0,0,1,1,0,0,2,0,7,1,0,2,0,4,3,5,5,0,0,24,8,1,0,2,0,34,11,6,0,0,5,0,0,0,5,0,8,0,0,2,0,10,2,1,1,0,0,27,15,0,0,2,0,lestj001,jepsk001,,sante001,lestj001,27,May 4,1,LAA,"W,5-1",9.0,5,1,1,0,2,7,0,0,4.76,32,133,85,0,0,1,0,29,2,0,0,1,0,0,2,2,James Hoye,"J.Lester (5-71-W), J.Papelbon (1)",,0.1724137931034483,0.3235294117647059,0.22580645161290322,0.41025641025641024,0.2413793103448276,0.5,0.4671857619577308,0.9102564102564102,1.0,1.0,0.7777777777777778,0.21875,0.0625,0.22727272727272727
20100505,ANA,AL,29,BOS,AL,28,1,3,51,BOS07,37601,28,2,0,0,1,1,0,0,1,2,0,6,0,0,1,0,3,3,3,3,0,0,24,11,0,0,2,0,32,11,1,0,2,3,0,0,0,4,0,8,0,0,0,0,9,3,1,1,0,0,27,14,0,0,1,0,lackj001,pinej001,papej001,pinej001,lackj001,28,May 5,1,LAA,"W,3-1",9.0,2,1,1,0,2,6,1,1,4.63,31,124,78,0,0,0,0,28,0,0,0,0,0,0,1,3,Wally Bell,"J.Lackey (4-71-W), D.Bard (2-H), J.Papelbon (0-Sv)",,0.07142857142857142,0.34375,0.16129032258064516,0.4166666666666667,0.17857142857142858,0.5625,0.33986175115207373,0.9791666666666667,1.0,1.0,0.4444444444444444,0.1935483870967742,0.06451612903225806,0.047619047619047616
20100506,ANA,AL,30,BOS,AL,29,6,11,51,BOS07,37639,35,9,4,0,1,6,0,0,0,5,0,7,3,0,1,0,7,4,8,8,0,0,24,8,2,0,0,0,36,11,3,1,1,11,0,0,1,8,0,5,0,1,0,0,10,4,6,6,0,0,27,12,0,0,1,0,matsd001,kazms001,,kazms001,matsd001,29,May 6,1,LAA,"W,11-6",9.0,9,6,6,0,5,7,1,0,4.68,40,170,102,3,1,3,0,35,4,0,0,0,0,0,1,4,Laz Diaz,"D.Matsuzaka (4-38-W), M.Delcarmen (2-H), H.Okajima (5), R.Ramirez (2)",,0.2571428571428571,0.3055555555555556,0.35,0.4444444444444444,0.45714285714285713,0.5277777777777778,0.8071428571428572,0.9722222222222222,1.0,1.0,1.5555555555555556,0.175,0.125,0.2962962962962963
20100507,NYA,AL,28,BOS,AL,30,10,3,54,BOS07,37898,35,11,1,0,1,10,0,2,2,3,1,9,0,0,1,0,5,3,3,3,0,0,27,9,0,0,1,0,34,9,1,0,0,3,0,1,0,3,0,9,0,0,1,0,8,3,10,10,2,0,27,10,0,1,1,0,hughp001,beckj002,,hughp001,beckj002,30,May 7,1,NYY,"L,3-10",9.0,11,10,10,0,3,9,1,2,4.85,42,151,95,3,1,0,0,35,1,0,1,0,2,0,1,3,Andy Fletcher,"J.Beckett (4-19-L), H.Okajima (0), T.Wakefield (5)",,0.3142857142857143,0.2647058823529412,0.38095238095238093,0.3157894736842105,0.42857142857142855,0.29411764705882354,0.8095238095238095,0.609907120743034,0.0,1.0,1.5555555555555556,0.21428571428571427,0.07142857142857142,0.37037037037037035
20100508,NYA,AL,29,BOS,AL,31,14,3,54,BOS07,37138,39,17,2,0,3,14,1,0,0,10,0,4,2,0,3,0,9,6,3,3,0,0,27,6,0,0,1,0,34,8,0,0,2,3,0,0,1,4,0,9,0,0,1,0,9,6,13,13,1,0,27,16,1,0,3,0,aceva001,buchc001,,sabac001,buchc001,31,May 8,1,NYY,"L,3-14",9.0,17,14,13,1,10,4,3,0,5.11,50,186,104,3,3,2,0,39,2,0,0,1,0,1,3,6,Adrian Johnson,"C.Buchholz (4-23-L), M.Delcarmen (1), R.Ramirez (1), S.Schoeneweis (4), D.Bard (2), J.Van Every (99)",,0.4358974358974359,0.23529411764705882,0.5510204081632653,0.3333333333333333,0.717948717948718,0.4117647058823529,1.2689691261119833,0.7450980392156863,0.0,0.0,3.0,0.08,0.2,0.4375
20100509,NYA,AL,30,BOS,AL,32,3,9,51,BOS07,37618,33,7,0,0,2,3,0,0,1,2,0,10,0,0,1,0,6,2,8,8,1,0,24,7,1,0,0,0,34,10,5,0,1,8,0,1,0,4,0,7,0,0,0,0,6,3,3,3,0,0,27,9,0,0,1,0,lestj001,burna001,,burna001,lestj001,32,May 9,1,NYY,"W,9-3",9.0,7,3,3,0,2,10,2,1,5.04,36,143,90,0,0,0,0,33,0,0,0,0,0,0,1,3,Tim McClelland,"J.Lester (4-66-W), M.Delcarmen (0), T.Wakefield (1)",,0.21212121212121213,0.29411764705882354,0.2777777777777778,0.358974358974359,0.3939393939393939,0.5294117647058824,0.6717171717171717,0.8883861236802413,1.0,0.0,1.0,0.2777777777777778,0.05555555555555555,0.23809523809523808
20100510,TOR,AL,34,BOS,AL,33,6,7,51,BOS07,37332,35,8,2,0,1,6,0,0,0,4,0,7,0,0,1,0,6,4,6,6,0,0,24,8,2,0,0,0,33,8,1,0,0,6,0,0,0,7,0,9,0,0,0,0,9,4,6,6,0,0,27,14,1,0,1,0,lackj001,morrb001,papej001,morrb001,lackj001,33,May 10,1,TOR,"W,7-6",9.0,8,6,6,0,4,7,1,0,5.07,39,128,82,0,0,0,0,35,2,0,0,0,0,1,1,4,Mark Wegner,"J.Lackey (4-35-W), H.Okajima (2-H), D.Bard (1-H), J.Papelbon (4-Sv)",,0.22857142857142856,0.24242424242424243,0.3076923076923077,0.375,0.37142857142857144,0.2727272727272727,0.6791208791208792,0.6477272727272727,1.0,1.0,1.3333333333333333,0.1794871794871795,0.10256410256410256,0.25925925925925924
20100511,TOR,AL,35,BOS,AL,34,1,6,51,BOS07,37609,31,4,2,0,0,1,0,0,0,1,0,11,0,0,0,0,4,4,6,6,1,0,24,11,0,0,1,0,30,8,2,0,1,5,0,1,1,8,1,7,1,0,1,0,10,3,1,1,1,0,27,4,0,0,0,0,matsd001,eveld001,,eveld001,matsd001,34,May 11,1,TOR,"W,6-1",9.0,4,1,1,0,1,11,0,0,4.95,32,138,93,0,0,0,0,31,2,0,0,0,0,0,0,3,Dan Iassogna,"D.Matsuzaka (4-76-W), R.Ramirez (2), H.Okajima (0)",,0.12903225806451613,0.26666666666666666,0.15625,0.425,0.1935483870967742,0.43333333333333335,0.3497983870967742,0.8583333333333334,1.0,1.0,0.5555555555555556,0.34375,0.03125,0.2
20100512,TOR,AL,36,BOS,AL,35,3,2,54,BOS07,37198,33,6,3,0,1,3,0,0,0,1,0,8,0,0,0,0,4,3,2,2,0,0,27,7,0,0,0,0,33,6,1,0,0,2,0,0,1,1,0,8,0,0,0,0,6,3,3,3,1,0,27,7,0,0,0,0,marcs001,waket001,gregk001,marcs001,waket001,35,May 12,1,TOR,"L,2-3",9.0,6,3,3,0,1,8,1,0,4.9,34,129,83,1,0,0,0,33,3,0,0,0,0,0,0,3,Dale Scott,"T.Wakefield (2-59-L), M.Delcarmen (2), S.Schoeneweis (3)",,0.18181818181818182,0.18181818181818182,0.20588235294117646,0.22857142857142856,0.36363636363636365,0.21212121212121213,0.5695187165775402,0.4406926406926407,0.0,1.0,0.7777777777777778,0.23529411764705882,0.029411764705882353,0.20833333333333334
20100514,BOS,AL,36,DET,AL,36,7,2,54,DET05,31732,35,10,1,0,4,7,0,0,0,2,0,4,0,0,2,0,3,3,1,1,1,0,27,10,1,0,1,0,30,5,0,0,0,2,0,1,1,6,0,6,0,0,1,0,9,3,7,7,0,0,27,12,0,0,2,0,buchc001,schem001,,buchc001,schem001,36,May 14,@,DET,"W,7-2",9.0,5,2,1,1,6,6,0,1,4.79,38,151,89,2,0,0,0,30,0,0,0,0,1,1,1,3,Tom Hallion,"C.Buchholz (5-61-W), D.Bard (3), H.Okajima (2)",,0.2857142857142857,0.16666666666666666,0.32432432432432434,0.3157894736842105,0.6571428571428571,0.16666666666666666,0.9814671814671815,0.48245614035087714,1.0,0.0,1.2222222222222223,0.15789473684210525,0.15789473684210525,0.2
20100515,BOS,AL,37,DET,AL,37,6,7,71,DET05,40742,42,9,2,0,1,6,1,0,0,12,0,10,0,0,2,0,13,6,7,7,0,0,35,11,0,0,0,0,43,10,3,1,1,7,1,1,0,8,0,15,0,0,0,0,11,6,6,6,0,0,36,11,1,0,2,0,valvj001,delcm001,,lestj001,willd003,37,May 15,@,DET,"L,6-7",11.2,10,7,7,0,8,15,1,0,4.81,53,208,127,5,1,0,0,43,3,1,0,1,1,0,0,6,Ron Kulpa,"J.Lester (5-59), H.Okajima (0-BSv), J.Papelbon (4), M.Delcarmen (2-L), S.Schoeneweis (2), R.Ramirez (3)",,0.21428571428571427,0.23255813953488372,0.3888888888888889,0.34615384615384615,0.3333333333333333,0.4186046511627907,0.7222222222222222,0.7647584973166368,0.0,1.0,1.6071428571428572,0.2830188679245283,0.1509433962264151,0.32142857142857145
20100516,BOS,AL,38,DET,AL,38,1,5,51,DET05,35454,33,7,2,0,0,1,0,0,0,5,0,9,0,0,1,0,10,2,5,5,0,0,24,7,0,0,1,0,31,9,0,0,1,5,0,0,0,4,0,5,2,1,0,0,6,5,1,1,0,0,27,6,0,0,1,0,galaa002,lackj001,,lackj001,galaa002,38,May 16,@,DET,"L,1-5",8.0,9,5,5,0,4,5,1,0,4.83,35,129,89,0,0,2,1,31,0,0,0,0,0,0,0,2,Lance Barksdale,"J.Lackey (5-39-L), S.Schoeneweis (0)",,0.21212121212121213,0.2903225806451613,0.3157894736842105,0.37142857142857144,0.2727272727272727,0.3870967741935484,0.5885167464114832,0.7585253456221198,0.0,0.0,1.625,0.14285714285714285,0.11428571428571428,0.32
20100517,BOS,AL,39,NYA,AL,38,9,11,53,NYC21,48271,38,13,1,0,5,9,0,0,0,2,0,4,0,0,2,0,4,4,11,11,1,0,26,8,0,0,0,0,37,13,4,0,2,11,0,1,1,4,0,5,1,0,0,0,6,5,9,9,1,0,27,12,0,0,2,0,vazqj001,papej001,,matsd001,hughp001,39,May 17,@,NYY,"L,9-11",8.2,13,11,11,0,4,5,2,1,4.99,43,171,103,1,0,1,0,37,4,0,0,0,1,0,0,4,Mark Carlson,"D.Matsuzaka (5-18), T.Wakefield (4), D.Bard (2-H), J.Papelbon (1-BL)",,0.34210526315789475,0.35135135135135137,0.375,0.4186046511627907,0.7631578947368421,0.6216216216216216,1.138157894736842,1.0402262727844123,0.0,0.0,2.073170731707317,0.11627906976744186,0.09302325581395349,0.3548387096774194
20100518,BOS,AL,40,NYA,AL,39,7,6,54,NYC21,47734,37,10,2,0,1,7,0,0,0,3,0,5,0,0,1,0,6,6,3,3,0,0,27,10,2,0,0,0,36,8,3,0,1,6,1,0,0,8,0,10,0,0,0,0,12,3,4,4,0,0,27,13,2,0,1,0,bardd001,rivem002,papej001,beckj002,sabac001,40,May 18,@,NYY,"W,7-6",9.0,8,6,3,3,8,10,1,0,4.94,45,201,110,3,0,0,0,36,3,0,0,1,0,2,0,6,Angel Campos,"J.Beckett (10-41), M.Delcarmen (2), R.Ramirez (2), H.Okajima (2), D.Bard (0-W), J.Papelbon (0-Sv)",,0.2702702702702703,0.2222222222222222,0.325,0.36363636363636365,0.40540540540540543,0.3888888888888889,0.7304054054054054,0.7525252525252526,1.0,0.0,1.7777777777777777,0.2222222222222222,0.17777777777777778,0.28
20100519,MIN,AL,40,BOS,AL,41,2,3,51,BOS07,37426,31,6,2,0,0,2,0,0,0,2,0,7,1,0,1,0,4,3,3,3,1,0,24,8,0,0,0,0,34,10,0,0,1,3,0,0,0,1,0,5,0,0,0,0,8,2,2,2,0,0,27,15,1,0,2,0,buchc001,bakes002,bardd001,bakes002,buchc001,41,May 19,1,MIN,"W,3-2",9.0,6,2,2,0,2,7,0,0,4.87,33,122,78,1,1,1,0,31,2,0,0,0,0,1,1,2,Mike Winters,"C.Buchholz (4-70-W), D.Bard (0-Sv)",,0.1935483870967742,0.29411764705882354,0.24242424242424243,0.3142857142857143,0.25806451612903225,0.38235294117647056,0.5004887585532747,0.6966386554621848,1.0,1.0,0.8888888888888888,0.21212121212121213,0.06060606060606061,0.25
20100520,MIN,AL,41,BOS,AL,42,2,6,51,BOS07,38144,31,6,2,0,0,2,0,1,0,0,0,9,0,0,2,0,3,4,5,5,1,0,24,9,0,1,0,0,32,8,5,0,2,5,0,0,0,3,0,6,1,0,0,0,5,1,1,1,0,0,27,13,1,0,2,0,lestj001,lirif001,,lirif001,lestj001,42,May 20,1,MIN,"W,6-2",9.0,6,2,1,1,0,9,0,0,4.78,32,103,76,1,1,0,0,31,2,0,0,0,1,0,2,1,Brian Runge,J.Lester (4-78-W),,0.1935483870967742,0.25,0.1875,0.3142857142857143,0.25806451612903225,0.59375,0.44556451612903225,0.9080357142857143,1.0,1.0,0.6666666666666666,0.28125,0.0,0.2608695652173913
20100521,BOS,AL,43,PHI,NL,41,1,5,51,PHI13,45341,30,4,1,0,1,1,1,0,1,2,0,9,0,0,0,0,6,3,5,5,0,0,24,6,0,0,0,0,33,9,2,0,2,5,0,0,0,5,0,4,1,0,0,0,9,4,1,1,0,0,27,4,0,0,0,0,hamec001,lackj001,romej001,lackj001,hamec001,43,May 21,@,PHI,"L,1-5",8.0,9,5,5,0,5,4,2,0,4.8,38,141,86,0,0,1,0,33,2,0,0,0,0,0,0,3,Gary Cederstrom,"J.Lackey (4-37-L), J.Nelson (99), M.Delcarmen (2)",,0.13333333333333333,0.2727272727272727,0.21212121212121213,0.3684210526315789,0.26666666666666666,0.5151515151515151,0.47878787878787876,0.8835725677830941,0.0,1.0,1.75,0.10526315789473684,0.13157894736842105,0.25925925925925924
20100522,BOS,AL,44,PHI,NL,42,5,0,54,PHI13,45310,33,9,4,0,0,5,1,1,0,3,0,6,0,0,1,0,6,2,0,0,0,0,27,10,0,0,2,0,26,1,0,0,0,0,0,0,0,4,0,5,1,0,0,0,3,4,5,5,0,0,27,9,0,0,1,0,matsd001,kendk001,,matsd001,kendk001,44,May 22,@,PHI,"W,5-0",9.0,1,0,0,0,4,5,0,0,4.69,30,125,81,0,0,1,0,26,0,0,0,0,0,0,0,2,Ed Hickox,"D.Matsuzaka (4-81-W), D.Bard (2)",,0.2727272727272727,0.038461538461538464,0.32432432432432434,0.16666666666666666,0.3939393939393939,0.038461538461538464,0.7182637182637183,0.20512820512820512,1.0,0.0,0.5555555555555556,0.16666666666666666,0.13333333333333333,0.047619047619047616
20100523,BOS,AL,45,PHI,NL,43,8,3,54,PHI13,45068,37,10,2,1,1,7,1,1,0,4,1,4,0,0,0,0,8,2,3,3,0,0,27,5,0,1,0,0,35,8,4,1,1,3,0,0,0,2,0,2,0,0,0,0,7,4,6,6,0,0,27,15,2,0,0,0,waket001,hallr001,,waket001,hallr001,45,May 23,@,PHI,"W,8-3",9.0,8,3,3,0,2,2,1,0,4.65,37,132,85,0,0,0,0,35,4,1,0,0,0,0,0,2,Fieldin Culbreth,"T.Wakefield (5-71-W), R.Ramirez (4)",,0.2702702702702703,0.22857142857142856,0.3333333333333333,0.2702702702702703,0.4594594594594595,0.4857142857142857,0.7927927927927928,0.7559845559845559,1.0,1.0,1.1111111111111112,0.05405405405405406,0.05405405405405406,0.21875
20100524,BOS,AL,46,TBA,AL,45,6,1,54,STP01,21430,37,12,1,0,2,6,0,0,0,3,0,4,0,0,2,0,7,3,1,1,0,0,27,7,0,0,1,0,32,6,1,0,1,1,0,0,0,1,0,9,0,0,1,0,5,3,6,6,0,0,27,14,0,0,2,0,buchc001,daviw001,,buchc001,daviw001,46,May 24,@,TBR,"W,6-1",9.0,6,1,1,0,1,9,1,0,4.58,33,140,93,0,0,0,0,32,1,0,0,0,0,0,1,3,Tim Tschida,"C.Buchholz (4-63-W), H.Okajima (5), D.Bard (1)",,0.32432432432432434,0.1875,0.375,0.21212121212121213,0.5135135135135135,0.3125,0.8885135135135135,0.5246212121212122,1.0,1.0,0.7777777777777778,0.2727272727272727,0.030303030303030304,0.22727272727272727
20100525,BOS,AL,47,TBA,AL,46,2,0,54,STP01,24310,31,4,1,0,0,2,0,0,0,3,0,6,0,0,0,0,5,4,0,0,0,0,27,8,0,0,0,0,28,1,0,0,0,0,0,0,0,6,0,12,0,0,0,0,7,2,2,2,0,0,27,10,0,0,0,0,lestj001,shiej002,papej001,lestj001,shiej002,47,May 25,@,TBR,"W,2-0",9.0,1,0,0,0,6,12,0,0,4.48,34,155,92,0,0,0,0,28,0,0,0,0,0,0,0,4,Bob Davidson,"J.Lester (4-74-W), M.Delcarmen (3-H), D.Bard (0-H), J.Papelbon (6-Sv)",,0.12903225806451613,0.03571428571428571,0.20588235294117646,0.20588235294117646,0.16129032258064516,0.03571428571428571,0.36717267552182165,0.24159663865546216,1.0,1.0,0.7777777777777778,0.35294117647058826,0.17647058823529413,0.0625
20100526,BOS,AL,48,TBA,AL,47,11,3,54,STP01,22147,39,13,1,1,3,11,0,0,0,7,0,6,0,0,1,0,8,4,3,3,0,0,27,14,0,0,0,0,36,10,2,0,1,3,1,0,0,5,0,4,2,0,0,0,12,6,11,11,1,0,27,8,0,0,1,0,lackj001,garzm001,,lackj001,garzm001,48,May 26,@,TBR,"W,11-3",9.0,10,3,3,0,5,4,1,0,4.45,42,159,96,1,0,2,0,36,2,0,0,1,0,0,0,4,Alfonso Marquez,"J.Lackey (4-46-W), H.Okajima (1), R.Ramirez (2), J.Nelson (4)",,0.3333333333333333,0.2777777777777778,0.43478260869565216,0.36585365853658536,0.6410256410256411,0.4166666666666667,1.0758082497212933,0.782520325203252,1.0,1.0,1.6666666666666667,0.09523809523809523,0.11904761904761904,0.2903225806451613
20100527,KCA,AL,48,BOS,AL,49,4,3,54,BOS07,37940,31,4,1,0,0,3,0,0,1,8,0,3,2,0,0,0,9,4,3,3,0,0,27,6,0,0,0,0,36,9,1,0,1,3,0,0,0,0,0,4,0,0,0,0,6,4,4,4,1,0,27,5,0,1,0,0,bannb001,matsd001,sorij001,bannb001,matsd001,49,May 27,1,KCR,"L,3-4",9.0,4,4,4,0,8,3,0,1,4.44,40,167,100,3,0,2,0,31,1,0,0,0,0,0,0,4,Joe West,"D.Matsuzaka (4-41-L), J.Nelson (0), M.Delcarmen (1), R.Ramirez (0)",,0.12903225806451613,0.25,0.325,0.25,0.16129032258064516,0.3611111111111111,0.4862903225806452,0.6111111111111112,0.0,1.0,1.3333333333333333,0.075,0.2,0.14285714285714285
20100528,KCA,AL,49,BOS,AL,50,12,5,54,BOS07,37945,47,20,3,0,2,10,0,0,0,5,0,4,2,0,1,0,13,3,5,5,0,0,27,8,0,1,1,0,36,10,2,0,1,5,0,0,0,2,0,7,0,0,1,0,6,6,12,12,2,0,27,10,1,0,1,0,davik002,waket001,,davik002,waket001,50,May 28,1,KCR,"L,5-12",9.0,20,12,12,0,5,4,2,0,4.59,52,195,121,2,0,2,0,47,3,0,0,0,0,1,1,6,Angel Hernandez,"T.Wakefield (4--1-L), S.Atchison (31), R.Ramirez (0), H.Okajima (1), J.Nelson (0), B.Hall (99)",,0.425531914893617,0.2777777777777778,0.4807692307692308,0.3157894736842105,0.6170212765957447,0.4166666666666667,1.0977905073649754,0.7324561403508771,0.0,0.0,2.7777777777777777,0.07692307692307693,0.09615384615384616,0.43902439024390244
20100529,KCA,AL,50,BOS,AL,51,0,1,51,BOS07,37956,28,5,2,0,0,0,1,0,0,4,1,6,0,1,2,0,6,3,1,1,0,0,24,10,3,0,2,0,30,5,2,0,0,1,0,0,0,5,0,3,0,0,1,0,10,3,0,0,0,0,27,14,0,0,2,0,buchc001,greiz001,papej001,greiz001,buchc001,51,May 29,1,KCR,"W,1-0",9.0,5,0,0,0,4,6,0,0,4.5,33,132,81,0,0,0,1,28,2,0,1,1,0,0,2,3,Paul Schrieber,"C.Buchholz (4-69-W), D.Bard (3-H), J.Papelbon (3-Sv)",,0.17857142857142858,0.16666666666666666,0.28125,0.2857142857142857,0.25,0.23333333333333334,0.53125,0.519047619047619,1.0,0.0,1.0,0.18181818181818182,0.12121212121212122,0.22727272727272727
20100530,KCA,AL,51,BOS,AL,52,1,8,51,BOS07,37581,31,5,2,0,0,1,0,0,0,4,0,8,0,1,0,0,7,4,8,8,0,0,24,9,0,0,0,0,32,10,4,0,2,8,1,1,0,3,0,9,0,0,0,0,5,3,1,1,0,0,27,10,0,0,0,0,lestj001,thomb002,,chenb001,lestj001,52,May 30,1,KCR,"W,8-1",9.0,5,1,1,0,4,8,0,0,4.43,35,133,87,0,0,0,1,31,2,0,0,0,0,0,0,3,Rob Drake,"J.Lester (4-66-W), M.Delcarmen (2), J.Nelson (1)",,0.16129032258064516,0.3125,0.2571428571428571,0.3611111111111111,0.22580645161290322,0.625,0.48294930875576036,0.9861111111111112,1.0,1.0,1.0,0.22857142857142856,0.11428571428571428,0.21739130434782608
20100601,OAK,AL,53,BOS,AL,53,4,9,51,BOS07,37337,40,13,5,1,1,4,0,0,0,2,0,7,1,0,0,0,11,5,9,9,2,0,24,8,0,0,2,0,36,14,5,1,1,8,0,0,0,9,0,6,0,0,2,0,12,4,4,4,1,0,27,7,1,0,0,0,lackj001,rosst001,,gonzg003,lackj001,53,Jun 1,1,OAK,"W,9-4",9.0,13,4,4,0,2,7,1,0,4.43,42,169,110,0,0,1,0,40,5,1,0,0,0,0,0,4,Kerwin Danley,"J.Lackey (5-34-W), M.Delcarmen (1-H), D.Bard (2-H), J.Nelson (1)",,0.325,0.3888888888888889,0.35714285714285715,0.5111111111111111,0.575,0.6666666666666666,0.9321428571428572,1.1777777777777776,1.0,1.0,1.6666666666666667,0.16666666666666666,0.047619047619047616,0.375
